bucket,hand_id,decision_idx,verb_abs_pos,rel_pos,abs_pos,projection,token
clean_check_or_call,44c8e017,7,372,2,374,0.5782,_OR
clean_check_or_call,0875e9ad,1,319,-300,19,0.0704,26
clean_check_or_call,0875e9ad,1,319,-200,119,-0.0594, hand
clean_check_or_call,0875e9ad,1,319,-100,219,0.0723, Provide
clean_check_or_call,0875e9ad,1,319,-50,269,-0.2080, weak
clean_check_or_call,0875e9ad,1,319,-20,299,0.3093, checking
clean_check_or_call,0875e9ad,1,319,-10,309,-0.0815, to
clean_check_or_call,0875e9ad,1,319,-5,314,-0.0988,JSON
clean_check_or_call,0875e9ad,1,319,-2,317,0.1411,action
clean_check_or_call,0875e9ad,1,319,-1,318,0.4612,""":"
clean_check_or_call,0875e9ad,1,319,0,319,0.8236," """
clean_check_or_call,0875e9ad,1,319,1,320,0.8458,CHECK
clean_check_or_call,0875e9ad,1,319,2,321,0.5706,_OR
clean_check_or_call,0875e9ad,2,352,-300,52,0.0179, your
clean_check_or_call,0875e9ad,2,352,-200,152,-0.2742, cards
clean_check_or_call,0875e9ad,2,352,-100,252,-0.1050,ASON
clean_check_or_call,0875e9ad,2,352,-50,302,-0.1974,.
clean_check_or_call,0875e9ad,2,352,-20,332,0.2522, opponent
clean_check_or_call,0875e9ad,2,352,-10,342,-0.5182, have
clean_check_or_call,0875e9ad,2,352,-5,347,-0.0598,JSON
clean_check_or_call,0875e9ad,2,352,-2,350,0.8854,action
clean_check_or_call,0875e9ad,2,352,-1,351,0.8408,""":"
clean_check_or_call,0875e9ad,2,352,0,352,1.4410," """
clean_check_or_call,0875e9ad,2,352,1,353,0.9875,CHECK
clean_check_or_call,0875e9ad,2,352,2,354,0.8440,_OR
clean_check_or_call,21ad4edc,1,336,-300,36,-0.1482,-by
clean_check_or_call,21ad4edc,1,336,-200,136,0.0019,""":"
clean_check_or_call,21ad4edc,1,336,-100,236,-0.1706,ICE
clean_check_or_call,21ad4edc,1,336,-50,286,-0.1339, with
clean_check_or_call,21ad4edc,1,336,-20,316,-0.1101, but
clean_check_or_call,21ad4edc,1,336,-10,326,-0.0406, should
clean_check_or_call,21ad4edc,1,336,-5,331,-0.1828,JSON
clean_check_or_call,21ad4edc,1,336,-2,334,-0.0055,action
clean_check_or_call,21ad4edc,1,336,-1,335,0.5390,""":"
clean_check_or_call,21ad4edc,1,336,0,336,0.5971," """
clean_check_or_call,21ad4edc,1,336,1,337,0.9353,CHECK
clean_check_or_call,21ad4edc,1,336,2,338,0.7610,_OR
clean_check_or_call,d8e768c9,1,362,-300,62,0.0083, JSON
clean_check_or_call,d8e768c9,1,362,-200,162,0.0300, Board
clean_check_or_call,d8e768c9,1,362,-100,262,0.6472, are
clean_check_or_call,d8e768c9,1,362,-50,312,-0.6415,","
clean_check_or_call,d8e768c9,1,362,-20,342,0.2179,","
clean_check_or_call,d8e768c9,1,362,-10,352,0.3043, and
clean_check_or_call,d8e768c9,1,362,-5,357,-0.0257,JSON
clean_check_or_call,d8e768c9,1,362,-2,360,0.7417,action
clean_check_or_call,d8e768c9,1,362,-1,361,0.7374,""":"
clean_check_or_call,d8e768c9,1,362,0,362,1.8574," """
clean_check_or_call,d8e768c9,1,362,1,363,1.2728,CHECK
clean_check_or_call,d8e768c9,1,362,2,364,1.2043,_OR
clean_check_or_call,d8e768c9,2,337,-300,37,-0.1145,-step
clean_check_or_call,d8e768c9,2,337,-200,137,-1.8877," """
clean_check_or_call,d8e768c9,2,337,-100,237,-0.3850, JSON
clean_check_or_call,d8e768c9,2,337,-50,287,0.1124, suggests
clean_check_or_call,d8e768c9,2,337,-20,317,0.3673, reacts
clean_check_or_call,d8e768c9,2,337,-10,327,-0.1007, prepared
clean_check_or_call,d8e768c9,2,337,-5,332,-0.0839,JSON
clean_check_or_call,d8e768c9,2,337,-2,335,0.3533,action
clean_check_or_call,d8e768c9,2,337,-1,336,0.6465,""":"
clean_check_or_call,d8e768c9,2,337,0,337,1.1416," """
clean_check_or_call,d8e768c9,2,337,1,338,0.9508,CHECK
clean_check_or_call,d8e768c9,2,337,2,339,0.8665,_OR
clean_check_or_call,60ae8ab7,1,342,-300,42,-0.1130, action
clean_check_or_call,60ae8ab7,1,342,-200,142,0.3110,<|start_header_id|>
clean_check_or_call,60ae8ab7,1,342,-100,242,0.2818,ASON
clean_check_or_call,60ae8ab7,1,342,-50,292,-0.6411, a
clean_check_or_call,60ae8ab7,1,342,-20,322,-0.1421, strong
clean_check_or_call,60ae8ab7,1,342,-10,332,0.1012, to
clean_check_or_call,60ae8ab7,1,342,-5,337,-0.1154,JSON
clean_check_or_call,60ae8ab7,1,342,-2,340,0.6604,action
clean_check_or_call,60ae8ab7,1,342,-1,341,0.9225,""":"
clean_check_or_call,60ae8ab7,1,342,0,342,1.6000," """
clean_check_or_call,60ae8ab7,1,342,1,343,1.4027,CHECK
clean_check_or_call,60ae8ab7,1,342,2,344,1.0409,_OR
clean_check_or_call,03090555,1,334,-300,34,-0.2580, situation
clean_check_or_call,03090555,1,334,-200,134,-0.3897," {"""
clean_check_or_call,03090555,1,334,-100,234,0.0391,YOUR
clean_check_or_call,03090555,1,334,-50,284,-0.0303, a
clean_check_or_call,03090555,1,334,-20,314,0.3625, the
clean_check_or_call,03090555,1,334,-10,324,0.6617, to
clean_check_or_call,03090555,1,334,-5,329,-0.0862,JSON
clean_check_or_call,03090555,1,334,-2,332,0.5691,action
clean_check_or_call,03090555,1,334,-1,333,0.9206,""":"
clean_check_or_call,03090555,1,334,0,334,1.8454," """
clean_check_or_call,03090555,1,334,1,335,1.4468,CHECK
clean_check_or_call,03090555,1,334,2,336,1.4870,_OR
clean_check_or_call,03090555,2,348,-300,48,0.0557,ING
clean_check_or_call,03090555,2,348,-200,148,-0.0098, situation
clean_check_or_call,03090555,2,348,-100,248,-0.0283,<|eot_id|>
clean_check_or_call,03090555,2,348,-50,298,0.1186, could
clean_check_or_call,03090555,2,348,-20,328,0.6551, should
clean_check_or_call,03090555,2,348,-10,338,-0.3134, improve
clean_check_or_call,03090555,2,348,-5,343,-0.1066,JSON
clean_check_or_call,03090555,2,348,-2,346,1.0203,action
clean_check_or_call,03090555,2,348,-1,347,0.9701,""":"
clean_check_or_call,03090555,2,348,0,348,1.8739," """
clean_check_or_call,03090555,2,348,1,349,1.4218,CHECK
clean_check_or_call,03090555,2,348,2,350,1.2735,_OR
clean_check_or_call,92006cc8,3,359,-300,59,0.0588,").
"
clean_check_or_call,92006cc8,3,359,-200,159,0.0936,:
clean_check_or_call,92006cc8,3,359,-100,259,-0.0074,RE
clean_check_or_call,92006cc8,3,359,-50,309,-0.1975, opponent
clean_check_or_call,92006cc8,3,359,-20,339,-0.0417, justify
clean_check_or_call,92006cc8,3,359,-10,349,0.2283, to
clean_check_or_call,92006cc8,3,359,-5,354,-0.0751,JSON
clean_check_or_call,92006cc8,3,359,-2,357,0.5386,action
clean_check_or_call,92006cc8,3,359,-1,358,0.5842,""":"
clean_check_or_call,92006cc8,3,359,0,359,1.3449," """
clean_check_or_call,92006cc8,3,359,1,360,0.9707,CHECK
clean_check_or_call,92006cc8,3,359,2,361,0.8839,_OR
clean_check_or_call,92006cc8,4,357,-300,57,-0.0469,4
clean_check_or_call,92006cc8,4,357,-200,157,0.1589,-
clean_check_or_call,92006cc8,4,357,-100,257,-0.0500,YOUR
clean_check_or_call,92006cc8,4,357,-50,307,0.5058, already
clean_check_or_call,92006cc8,4,357,-20,337,-0.6658,.
clean_check_or_call,92006cc8,4,357,-10,347,0.0877, justify
clean_check_or_call,92006cc8,4,357,-5,352,-0.2276,JSON
clean_check_or_call,92006cc8,4,357,-2,355,-0.5897,action
clean_check_or_call,92006cc8,4,357,-1,356,-0.0028,""":"
clean_check_or_call,92006cc8,4,357,0,357,-0.3795," """
clean_check_or_call,92006cc8,4,357,1,358,0.3349,CHECK
clean_check_or_call,92006cc8,4,357,2,359,0.4004,_OR
clean_check_or_call,92006cc8,8,386,-300,86,0.6228,_OR
clean_check_or_call,92006cc8,8,386,-200,186,0.3260, call
clean_check_or_call,92006cc8,8,386,-100,286,-0.1079,s
clean_check_or_call,92006cc8,8,386,-50,336,-0.4970, may
clean_check_or_call,92006cc8,8,386,-20,366,-0.2362, hand
clean_check_or_call,92006cc8,8,386,-10,376,-0.0824, potential
clean_check_or_call,92006cc8,8,386,-5,381,-0.1173,JSON
clean_check_or_call,92006cc8,8,386,-2,384,-0.1403,action
clean_check_or_call,92006cc8,8,386,-1,385,0.1069,""":"
clean_check_or_call,92006cc8,8,386,0,386,0.0912," """
clean_check_or_call,92006cc8,8,386,1,387,0.7789,CHECK
clean_check_or_call,92006cc8,8,386,2,388,0.4614,_OR
clean_check_or_call,9beb2534,1,354,-300,54,0.0888, (
clean_check_or_call,9beb2534,1,354,-200,154,-0.1065, J
clean_check_or_call,9beb2534,1,354,-100,254,0.2311, likely
clean_check_or_call,9beb2534,1,354,-50,304,-0.3506, would
clean_check_or_call,9beb2534,1,354,-20,334,0.1428, the
clean_check_or_call,9beb2534,1,354,-10,344,0.3464, to
clean_check_or_call,9beb2534,1,354,-5,349,-0.0064,JSON
clean_check_or_call,9beb2534,1,354,-2,352,0.7909,action
clean_check_or_call,9beb2534,1,354,-1,353,0.5865,""":"
clean_check_or_call,9beb2534,1,354,0,354,1.8546," """
clean_check_or_call,9beb2534,1,354,1,355,1.2828,CHECK
clean_check_or_call,9beb2534,1,354,2,356,1.2142,_OR
clean_check_or_call,9beb2534,2,350,-300,50,0.1247, followed
clean_check_or_call,9beb2534,2,350,-200,150,0.1230,-
clean_check_or_call,9beb2534,2,350,-100,250,-0.1622,<|end_header_id|>
clean_check_or_call,9beb2534,2,350,-50,300,-0.1406, without
clean_check_or_call,9beb2534,2,350,-20,330,0.7173,'ve
clean_check_or_call,9beb2534,2,350,-10,340,-0.3732, if
clean_check_or_call,9beb2534,2,350,-5,345,-0.1289,JSON
clean_check_or_call,9beb2534,2,350,-2,348,0.1052,action
clean_check_or_call,9beb2534,2,350,-1,349,0.8420,""":"
clean_check_or_call,9beb2534,2,350,0,350,0.9251," """
clean_check_or_call,9beb2534,2,350,1,351,1.1562,CHECK
clean_check_or_call,9beb2534,2,350,2,352,0.8246,_OR
clean_check_or_call,9beb2534,4,379,-300,79,-0.2289," """
clean_check_or_call,9beb2534,4,379,-200,179,0.1569,-
clean_check_or_call,9beb2534,4,379,-100,279,-0.2894, 
clean_check_or_call,9beb2534,4,379,-50,329,0.3575, bet
clean_check_or_call,9beb2534,4,379,-20,359,0.6491, might
clean_check_or_call,9beb2534,4,379,-10,369,0.3013, reacts
clean_check_or_call,9beb2534,4,379,-5,374,-0.0127,JSON
clean_check_or_call,9beb2534,4,379,-2,377,0.8409,action
clean_check_or_call,9beb2534,4,379,-1,378,1.0763,""":"
clean_check_or_call,9beb2534,4,379,0,379,1.8945," """
clean_check_or_call,9beb2534,4,379,1,380,1.5662,CHECK
clean_check_or_call,9beb2534,4,379,2,381,0.9657,_OR
clean_legal_fold,fdc16c0b,4,347,-300,47,0.0301,ASON
clean_legal_fold,fdc16c0b,4,347,-200,147,-0.2882, poker
clean_legal_fold,fdc16c0b,4,347,-100,247,0.0654, Provide
clean_legal_fold,fdc16c0b,4,347,-50,297,-0.0608, are
clean_legal_fold,fdc16c0b,4,347,-20,327,-0.1384, hand
clean_legal_fold,fdc16c0b,4,347,-10,337,-0.6915, likely
clean_legal_fold,fdc16c0b,4,347,-5,342,-0.2262,JSON
clean_legal_fold,fdc16c0b,4,347,-2,345,-1.2870,action
clean_legal_fold,fdc16c0b,4,347,-1,346,-1.6500,""":"
clean_legal_fold,fdc16c0b,4,347,0,347,-1.8324," """
clean_legal_fold,fdc16c0b,4,347,1,348,-0.6362,F
clean_legal_fold,fdc16c0b,4,347,2,349,-1.7777,OLD
clean_legal_fold,97770d6f,3,338,-300,38,-0.0800,","
clean_legal_fold,97770d6f,3,338,-200,138,-0.0939,F
clean_legal_fold,97770d6f,3,338,-100,238,-0.2226,.
clean_legal_fold,97770d6f,3,338,-50,288,-0.3674, weak
clean_legal_fold,97770d6f,3,338,-20,318,0.1576, no
clean_legal_fold,97770d6f,3,338,-10,328,-0.4287, to
clean_legal_fold,97770d6f,3,338,-5,333,-0.2475,JSON
clean_legal_fold,97770d6f,3,338,-2,336,-1.5251,action
clean_legal_fold,97770d6f,3,338,-1,337,-1.1483,""":"
clean_legal_fold,97770d6f,3,338,0,338,-2.0859," """
clean_legal_fold,97770d6f,3,338,1,339,-0.7086,F
clean_legal_fold,97770d6f,3,338,2,340,-1.4303,OLD
clean_legal_fold,6f9dc1ae,3,335,-300,35,-0.1206, step
clean_legal_fold,6f9dc1ae,3,335,-200,135,-0.4203,action
clean_legal_fold,6f9dc1ae,3,335,-100,235,-0.0534,6
clean_legal_fold,6f9dc1ae,3,335,-50,285,-0.5983, hand
clean_legal_fold,6f9dc1ae,3,335,-20,315,0.0402, the
clean_legal_fold,6f9dc1ae,3,335,-10,325,-1.2679, folding
clean_legal_fold,6f9dc1ae,3,335,-5,330,-0.2426,JSON
clean_legal_fold,6f9dc1ae,3,335,-2,333,-1.4646,action
clean_legal_fold,6f9dc1ae,3,335,-1,334,-0.8784,""":"
clean_legal_fold,6f9dc1ae,3,335,0,335,-2.1557," """
clean_legal_fold,6f9dc1ae,3,335,1,336,-0.5914,F
clean_legal_fold,6f9dc1ae,3,335,2,337,-1.6742,OLD
clean_legal_fold,c89e73e6,7,386,-300,86,0.6228,_OR
clean_legal_fold,c89e73e6,7,386,-200,186,0.2268,:
clean_legal_fold,c89e73e6,7,386,-100,286,-0.1713,"""}"
clean_legal_fold,c89e73e6,7,386,-50,336,-0.1787, opponent
clean_legal_fold,c89e73e6,7,386,-20,366,0.0497, pot
clean_legal_fold,c89e73e6,7,386,-10,376,-0.8415, cautious
clean_legal_fold,c89e73e6,7,386,-5,381,-0.2458,JSON
clean_legal_fold,c89e73e6,7,386,-2,384,-1.6566,action
clean_legal_fold,c89e73e6,7,386,-1,385,-0.5974,""":"
clean_legal_fold,c89e73e6,7,386,0,386,-2.0642," """
clean_legal_fold,c89e73e6,7,386,1,387,-1.5779,F
clean_legal_fold,c89e73e6,7,386,2,388,-1.6758,OLD
clean_legal_fold,48304b9c,9,369,-300,69,0.0126, on
clean_legal_fold,48304b9c,9,369,-200,169,0.0418, Kh
clean_legal_fold,48304b9c,9,369,-100,269,-0.1107,<|eot_id|>
clean_legal_fold,48304b9c,9,369,-50,319,0.0885, Th
clean_legal_fold,48304b9c,9,369,-20,349,-0.3396, opponent
clean_legal_fold,48304b9c,9,369,-10,359,-0.7139, have
clean_legal_fold,48304b9c,9,369,-5,364,-0.2029,JSON
clean_legal_fold,48304b9c,9,369,-2,367,-1.0459,action
clean_legal_fold,48304b9c,9,369,-1,368,-0.6701,""":"
clean_legal_fold,48304b9c,9,369,0,369,-1.1225," """
clean_legal_fold,48304b9c,9,369,1,370,-0.5112,F
clean_legal_fold,48304b9c,9,369,2,371,-1.8356,OLD
clean_legal_fold,ac612a61,4,351,-300,51,0.2387, by
clean_legal_fold,ac612a61,4,351,-200,151,-0.3316, Your
clean_legal_fold,ac612a61,4,351,-100,251,-0.1664, action
clean_legal_fold,ac612a61,4,351,-50,301,-0.2496, weak
clean_legal_fold,ac612a61,4,351,-20,331,-0.3720, they
clean_legal_fold,ac612a61,4,351,-10,341,-0.9593, cautious
clean_legal_fold,ac612a61,4,351,-5,346,-0.2135,JSON
clean_legal_fold,ac612a61,4,351,-2,349,-1.3467,action
clean_legal_fold,ac612a61,4,351,-1,350,-0.8903,""":"
clean_legal_fold,ac612a61,4,351,0,351,-1.9525," """
clean_legal_fold,ac612a61,4,351,1,352,-1.0430,F
clean_legal_fold,ac612a61,4,351,2,353,-1.6926,OLD
clean_legal_fold,6ebe778c,9,366,-300,66,0.2446, ONLY
clean_legal_fold,6ebe778c,9,366,-200,166,0.2353, T
clean_legal_fold,6ebe778c,9,366,-100,266,-0.4550," """
clean_legal_fold,6ebe778c,9,366,-50,316,-0.1883, a
clean_legal_fold,6ebe778c,9,366,-20,346,-1.2583,'s
clean_legal_fold,6ebe778c,9,366,-10,356,-1.5350, fold
clean_legal_fold,6ebe778c,9,366,-5,361,-0.2478,JSON
clean_legal_fold,6ebe778c,9,366,-2,364,-1.6243,action
clean_legal_fold,6ebe778c,9,366,-1,365,-1.5791,""":"
clean_legal_fold,6ebe778c,9,366,0,366,-2.0583," """
clean_legal_fold,6ebe778c,9,366,1,367,-1.8308,F
clean_legal_fold,6ebe778c,9,366,2,368,-1.4978,OLD
clean_legal_fold,2faf1217,9,378,-300,78,-0.0784,""":"
clean_legal_fold,2faf1217,9,378,-200,178,-0.1517, Pot
clean_legal_fold,2faf1217,9,378,-100,278,-0.2320,ASON
clean_legal_fold,2faf1217,9,378,-50,328,-0.3474, board
clean_legal_fold,2faf1217,9,378,-20,358,0.2319, raising
clean_legal_fold,2faf1217,9,378,-10,368,-1.3091, option
clean_legal_fold,2faf1217,9,378,-5,373,-0.2214,JSON
clean_legal_fold,2faf1217,9,378,-2,376,-1.7032,action
clean_legal_fold,2faf1217,9,378,-1,377,-0.9764,""":"
clean_legal_fold,2faf1217,9,378,0,378,-2.2369," """
clean_legal_fold,2faf1217,9,378,1,379,-1.7003,F
clean_legal_fold,2faf1217,9,378,2,380,-1.6240,OLD
clean_legal_fold,842acc10,11,357,-300,57,-0.0469,4
clean_legal_fold,842acc10,11,357,-200,157,0.1006,"
"
clean_legal_fold,842acc10,11,357,-100,257,0.3472, your
clean_legal_fold,842acc10,11,357,-50,307,-0.1600, a
clean_legal_fold,842acc10,11,357,-20,337,-0.3210,'s
clean_legal_fold,842acc10,11,357,-10,347,-0.3654, stronger
clean_legal_fold,842acc10,11,357,-5,352,-0.2088,JSON
clean_legal_fold,842acc10,11,357,-2,355,-1.0912,action
clean_legal_fold,842acc10,11,357,-1,356,-1.1810,""":"
clean_legal_fold,842acc10,11,357,0,357,-1.5430," """
clean_legal_fold,842acc10,11,357,1,358,-0.5550,F
clean_legal_fold,842acc10,11,357,2,359,-1.8860,OLD
clean_legal_fold,c40eceb5,3,338,-300,38,-0.0800,","
clean_legal_fold,c40eceb5,3,338,-200,138,-0.0939,F
clean_legal_fold,c40eceb5,3,338,-100,238,-0.2231,.
clean_legal_fold,c40eceb5,3,338,-50,288,-0.3643, weak
clean_legal_fold,c40eceb5,3,338,-20,318,0.1459, no
clean_legal_fold,c40eceb5,3,338,-10,328,-0.4131, to
clean_legal_fold,c40eceb5,3,338,-5,333,-0.2488,JSON
clean_legal_fold,c40eceb5,3,338,-2,336,-1.5232,action
clean_legal_fold,c40eceb5,3,338,-1,337,-1.1954,""":"
clean_legal_fold,c40eceb5,3,338,0,338,-2.0789," """
clean_legal_fold,c40eceb5,3,338,1,339,-0.6598,F
clean_legal_fold,c40eceb5,3,338,2,340,-1.4280,OLD
clean_legal_fold,74b820aa,9,378,-300,78,-0.0784,""":"
clean_legal_fold,74b820aa,9,378,-200,178,-0.1507,"
"
clean_legal_fold,74b820aa,9,378,-100,278,-0.2910, board
clean_legal_fold,74b820aa,9,378,-50,328,-0.4939, win
clean_legal_fold,74b820aa,9,378,-20,358,-0.3423, enough
clean_legal_fold,74b820aa,9,378,-10,368,-1.2620, option
clean_legal_fold,74b820aa,9,378,-5,373,-0.2364,JSON
clean_legal_fold,74b820aa,9,378,-2,376,-1.6077,action
clean_legal_fold,74b820aa,9,378,-1,377,-1.1311,""":"
clean_legal_fold,74b820aa,9,378,0,378,-2.2306," """
clean_legal_fold,74b820aa,9,378,1,379,-1.6152,F
clean_legal_fold,74b820aa,9,378,2,380,-1.5982,OLD
clean_legal_fold,f1019530,9,370,-300,70,-0.0686, a
clean_legal_fold,f1019530,9,370,-200,170,-0.0277,h
clean_legal_fold,f1019530,9,370,-100,270,-0.1189,<|eot_id|>
clean_legal_fold,f1019530,9,370,-50,320,-0.5210,","
clean_legal_fold,f1019530,9,370,-20,350,-0.7537, and
clean_legal_fold,f1019530,9,370,-10,360,-1.2030, option
clean_legal_fold,f1019530,9,370,-5,365,-0.2487,JSON
clean_legal_fold,f1019530,9,370,-2,368,-1.5481,action
clean_legal_fold,f1019530,9,370,-1,369,-1.7642,""":"
clean_legal_fold,f1019530,9,370,0,370,-2.0675," """
clean_legal_fold,f1019530,9,370,1,371,-0.8980,F
clean_legal_fold,f1019530,9,370,2,372,-1.6310,OLD
clean_legal_fold,1433e1ec,3,338,-300,38,-0.0800,","
clean_legal_fold,1433e1ec,3,338,-200,138,-0.0939,F
clean_legal_fold,1433e1ec,3,338,-100,238,-0.2231,.
clean_legal_fold,1433e1ec,3,338,-50,288,-0.3094, weak
clean_legal_fold,1433e1ec,3,338,-20,318,0.1319, no
clean_legal_fold,1433e1ec,3,338,-10,328,-0.4287, to
clean_legal_fold,1433e1ec,3,338,-5,333,-0.2468,JSON
clean_legal_fold,1433e1ec,3,338,-2,336,-1.5064,action
clean_legal_fold,1433e1ec,3,338,-1,337,-1.1703,""":"
clean_legal_fold,1433e1ec,3,338,0,338,-2.0819," """
clean_legal_fold,1433e1ec,3,338,1,339,-0.6413,F
clean_legal_fold,1433e1ec,3,338,2,340,-1.4187,OLD
clean_legal_fold,a647c87e,3,362,-300,62,0.0083, JSON
clean_legal_fold,a647c87e,3,362,-200,162,0.0929,:
clean_legal_fold,a647c87e,3,362,-100,262,-0.0245,RE
clean_legal_fold,a647c87e,3,362,-50,312,-0.3971, risk
clean_legal_fold,a647c87e,3,362,-20,342,-0.3519, pot
clean_legal_fold,a647c87e,3,362,-10,352,-1.4382, option
clean_legal_fold,a647c87e,3,362,-5,357,-0.2092,JSON
clean_legal_fold,a647c87e,3,362,-2,360,-1.5603,action
clean_legal_fold,a647c87e,3,362,-1,361,-1.3785,""":"
clean_legal_fold,a647c87e,3,362,0,362,-1.9640," """
clean_legal_fold,a647c87e,3,362,1,363,-0.8288,F
clean_legal_fold,a647c87e,3,362,2,364,-1.8277,OLD
clean_legal_fold,44c8e017,9,353,-300,53,0.0432, analysis
clean_legal_fold,44c8e017,9,353,-200,153,-0.2190,:
clean_legal_fold,44c8e017,9,353,-100,253,0.0471, your
clean_legal_fold,44c8e017,9,353,-50,303,-0.4535, potential
clean_legal_fold,44c8e017,9,353,-20,333,-0.7580, likely
clean_legal_fold,44c8e017,9,353,-10,343,-1.6458, is
clean_legal_fold,44c8e017,9,353,-5,348,-0.2390,JSON
clean_legal_fold,44c8e017,9,353,-2,351,-1.7075,action
clean_legal_fold,44c8e017,9,353,-1,352,-1.5354,""":"
clean_legal_fold,44c8e017,9,353,0,353,-2.2932," """
clean_legal_fold,44c8e017,9,353,1,354,-0.7065,F
clean_legal_fold,44c8e017,9,353,2,355,-1.6170,OLD
clean_legal_fold,0875e9ad,4,364,-300,64,0.3425, followed
clean_legal_fold,0875e9ad,4,364,-200,164,-0.0521,h
clean_legal_fold,0875e9ad,4,364,-100,264,-0.0153,<|start_header_id|>
clean_legal_fold,0875e9ad,4,364,-50,314,-0.3358, strong
clean_legal_fold,0875e9ad,4,364,-20,344,0.0043, opponent
clean_legal_fold,0875e9ad,4,364,-10,354,-0.1976, stronger
clean_legal_fold,0875e9ad,4,364,-5,359,-0.1910,JSON
clean_legal_fold,0875e9ad,4,364,-2,362,-0.8243,action
clean_legal_fold,0875e9ad,4,364,-1,363,-0.3983,""":"
clean_legal_fold,0875e9ad,4,364,0,364,-0.6672," """
clean_legal_fold,0875e9ad,4,364,1,365,-0.1821,F
clean_legal_fold,0875e9ad,4,364,2,366,-1.6958,OLD
clean_legal_fold,21ad4edc,4,355,-300,55,-0.0106,2
clean_legal_fold,21ad4edc,4,355,-200,155,-0.2249,9
clean_legal_fold,21ad4edc,4,355,-100,255,-0.1780, action
clean_legal_fold,21ad4edc,4,355,-50,305,-0.1688, is
clean_legal_fold,21ad4edc,4,355,-20,335,-0.3546, they
clean_legal_fold,21ad4edc,4,355,-10,345,-0.9560, cautious
clean_legal_fold,21ad4edc,4,355,-5,350,-0.2061,JSON
clean_legal_fold,21ad4edc,4,355,-2,353,-1.3567,action
clean_legal_fold,21ad4edc,4,355,-1,354,-0.7263,""":"
clean_legal_fold,21ad4edc,4,355,0,355,-1.9954," """
clean_legal_fold,21ad4edc,4,355,1,356,-1.1836,F
clean_legal_fold,21ad4edc,4,355,2,357,-1.7084,OLD
clean_legal_fold,6ab6d301,3,342,-300,42,-0.1130, action
clean_legal_fold,6ab6d301,3,342,-200,142,0.3110,<|start_header_id|>
clean_legal_fold,6ab6d301,3,342,-100,242,0.4166, your
clean_legal_fold,6ab6d301,3,342,-50,292,-0.2909, of
clean_legal_fold,6ab6d301,3,342,-20,322,0.1398, no
clean_legal_fold,6ab6d301,3,342,-10,332,-0.4636, to
clean_legal_fold,6ab6d301,3,342,-5,337,-0.2536,JSON
clean_legal_fold,6ab6d301,3,342,-2,340,-1.4729,action
clean_legal_fold,6ab6d301,3,342,-1,341,-1.2251,""":"
clean_legal_fold,6ab6d301,3,342,0,342,-2.0782," """
clean_legal_fold,6ab6d301,3,342,1,343,-0.6417,F
clean_legal_fold,6ab6d301,3,342,2,344,-1.4368,OLD
clean_legal_fold,d8e768c9,4,352,-300,52,0.0179, your
clean_legal_fold,d8e768c9,4,352,-200,152,-0.2742, cards
clean_legal_fold,d8e768c9,4,352,-100,252,-0.1769, action
clean_legal_fold,d8e768c9,4,352,-50,302,-0.1521, is
clean_legal_fold,d8e768c9,4,352,-20,332,-1.2305,'s
clean_legal_fold,d8e768c9,4,352,-10,342,-1.6298, is
clean_legal_fold,d8e768c9,4,352,-5,347,-0.2295,JSON
clean_legal_fold,d8e768c9,4,352,-2,350,-1.5905,action
clean_legal_fold,d8e768c9,4,352,-1,351,-2.0422,""":"
clean_legal_fold,d8e768c9,4,352,0,352,-2.1793," """
clean_legal_fold,d8e768c9,4,352,1,353,-1.4442,F
clean_legal_fold,d8e768c9,4,352,2,354,-1.6354,OLD
clean_legal_fold,60ae8ab7,4,352,-300,52,0.0179, your
clean_legal_fold,60ae8ab7,4,352,-200,152,-0.2742, cards
clean_legal_fold,60ae8ab7,4,352,-100,252,-0.0741, then
clean_legal_fold,60ae8ab7,4,352,-50,302,-0.0365, a
clean_legal_fold,60ae8ab7,4,352,-20,332,-0.3000, hand
clean_legal_fold,60ae8ab7,4,352,-10,342,-1.0690, to
clean_legal_fold,60ae8ab7,4,352,-5,347,-0.2443,JSON
clean_legal_fold,60ae8ab7,4,352,-2,350,-1.4839,action
clean_legal_fold,60ae8ab7,4,352,-1,351,-0.8246,""":"
clean_legal_fold,60ae8ab7,4,352,0,352,-2.1464," """
clean_legal_fold,60ae8ab7,4,352,1,353,-1.5979,F
clean_legal_fold,60ae8ab7,4,352,2,354,-1.6171,OLD
clean_legal_fold,03090555,4,350,-300,50,0.1247, followed
clean_legal_fold,03090555,4,350,-200,150,0.1230,-
clean_legal_fold,03090555,4,350,-100,250,-0.3018, reasoning
clean_legal_fold,03090555,4,350,-50,300,-0.2909, still
clean_legal_fold,03090555,4,350,-20,330,-0.2106, enough
clean_legal_fold,03090555,4,350,-10,340,-0.9633, to
clean_legal_fold,03090555,4,350,-5,345,-0.2049,JSON
clean_legal_fold,03090555,4,350,-2,348,-1.5767,action
clean_legal_fold,03090555,4,350,-1,349,-0.8020,""":"
clean_legal_fold,03090555,4,350,0,350,-2.0109," """
clean_legal_fold,03090555,4,350,1,351,-0.5882,F
clean_legal_fold,03090555,4,350,2,352,-1.5945,OLD
clean_legal_fold,92006cc8,11,358,-300,58,0.0672, sentences
clean_legal_fold,92006cc8,11,358,-200,158,0.0480, Board
clean_legal_fold,92006cc8,11,358,-100,258,0.2879, your
