bucket,hand_id,decision_idx,head_idx,rank,src_position,src_token,attn_weight,entropy_over_seq,seq_len
clean_check_or_call,b1f1f3c7,1,23,6,0,<|begin_of_text|>,0.0171,1.7548,310
clean_check_or_call,b1f1f3c7,1,23,7,309," """,0.0139,1.7548,310
clean_check_or_call,b1f1f3c7,1,24,0,303,".

",0.2539,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,1,289,.,0.1738,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,2,0,<|begin_of_text|>,0.0835,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,3,264,.,0.0693,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,4,293, calling,0.0693,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,5,308,""":",0.0322,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,6,307,action,0.0228,3.0576,310
clean_check_or_call,b1f1f3c7,1,24,7,284, enough,0.0187,3.0576,310
clean_check_or_call,b1f1f3c7,2,5,0,332, calling,0.4668,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,1,330, checking,0.1719,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,2,331, or,0.0786,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,3,333, to,0.0593,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,4,337, card,0.0289,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,5,269, called,0.0281,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,6,327, cautious,0.0248,2.1465,345
clean_check_or_call,b1f1f3c7,2,5,7,283,.,0.0100,2.1465,345
clean_check_or_call,b1f1f3c7,2,23,0,332, calling,0.4766,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,1,331, or,0.1367,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,2,333, to,0.1367,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,3,330, checking,0.0801,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,4,199,_CALL,0.0216,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,5,198,_OR,0.0144,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,6,0,<|begin_of_text|>,0.0142,2.0388,345
clean_check_or_call,b1f1f3c7,2,23,7,187, call,0.0133,2.0388,345
clean_check_or_call,b1f1f3c7,2,24,0,338,".

",0.2295,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,1,343,""":",0.0757,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,2,303,.,0.0688,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,3,332, calling,0.0618,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,4,330, checking,0.0505,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,5,327, cautious,0.0496,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,6,0,<|begin_of_text|>,0.0444,3.4150,345
clean_check_or_call,b1f1f3c7,2,24,7,324, I,0.0405,3.4150,345
clean_check_or_call,b1f1f3c7,4,5,0,362, call,0.6367,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,1,343, calling,0.0713,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,2,363, to,0.0474,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,3,342, or,0.0381,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,4,341, checking,0.0306,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,5,316,.,0.0132,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,6,347, information,0.0124,1.8378,375
clean_check_or_call,b1f1f3c7,4,5,7,357,",",0.0124,1.8378,375
clean_check_or_call,b1f1f3c7,4,23,0,362, call,0.6641,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,1,363, to,0.0679,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,2,343, calling,0.0496,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,3,342, or,0.0206,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,4,374," """,0.0182,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,5,341, checking,0.0166,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,6,361, to,0.0166,1.7738,375
clean_check_or_call,b1f1f3c7,4,23,7,0,<|begin_of_text|>,0.0140,1.7738,375
clean_check_or_call,b1f1f3c7,4,24,0,368,".

",0.2637,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,1,0,<|begin_of_text|>,0.1011,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,2,316,.,0.0908,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,3,362, call,0.0815,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,4,325, it,0.0288,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,5,348,.,0.0283,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,6,371," {""",0.0243,3.3821,375
clean_check_or_call,b1f1f3c7,4,24,7,335, I,0.0184,3.3821,375
clean_check_or_call,57143487,1,5,0,324, call,0.6523,1.7036,336
clean_check_or_call,57143487,1,5,1,295, betting,0.0535,1.7036,336
clean_check_or_call,57143487,1,5,2,325, to,0.0471,1.7036,336
clean_check_or_call,57143487,1,5,3,306,",",0.0430,1.7036,336
clean_check_or_call,57143487,1,5,4,334,""":",0.0391,1.7036,336
clean_check_or_call,57143487,1,5,5,328, information,0.0391,1.7036,336
clean_check_or_call,57143487,1,5,6,296, to,0.0106,1.7036,336
clean_check_or_call,57143487,1,5,7,307, but,0.0096,1.7036,336
clean_check_or_call,57143487,1,23,0,324, call,0.7930,1.1800,336
clean_check_or_call,57143487,1,23,1,325, to,0.0557,1.1800,336
clean_check_or_call,57143487,1,23,2,334,""":",0.0130,1.1800,336
clean_check_or_call,57143487,1,23,3,323, to,0.0122,1.1800,336
clean_check_or_call,57143487,1,23,4,195,_OR,0.0095,1.1800,336
clean_check_or_call,57143487,1,23,5,296, to,0.0095,1.1800,336
clean_check_or_call,57143487,1,23,6,0,<|begin_of_text|>,0.0095,1.1800,336
clean_check_or_call,57143487,1,23,7,196,_CALL,0.0085,1.1800,336
clean_check_or_call,57143487,1,24,0,329,".

",0.2520,3.1794,336
clean_check_or_call,57143487,1,24,1,324, call,0.1826,3.1794,336
clean_check_or_call,57143487,1,24,2,0,<|begin_of_text|>,0.0679,3.1794,336
clean_check_or_call,57143487,1,24,3,334,""":",0.0540,3.1794,336
clean_check_or_call,57143487,1,24,4,291,.,0.0364,3.1794,336
clean_check_or_call,57143487,1,24,5,306,",",0.0325,3.1794,336
clean_check_or_call,57143487,1,24,6,266,.,0.0265,3.1794,336
clean_check_or_call,57143487,1,24,7,333,action,0.0189,3.1794,336
clean_check_or_call,ed02e952,1,5,0,323, call,0.5039,2.2867,335
clean_check_or_call,ed02e952,1,5,1,311,",",0.0825,2.2867,335
clean_check_or_call,ed02e952,1,5,2,293, Betting,0.0549,2.2867,335
clean_check_or_call,ed02e952,1,5,3,324, to,0.0442,2.2867,335
clean_check_or_call,ed02e952,1,5,4,333,""":",0.0427,2.2867,335
clean_check_or_call,ed02e952,1,5,5,327, information,0.0334,2.2867,335
clean_check_or_call,ed02e952,1,5,6,300, way,0.0304,2.2867,335
clean_check_or_call,ed02e952,1,5,7,295, raising,0.0178,2.2867,335
clean_check_or_call,ed02e952,1,23,0,323, call,0.6328,1.8182,335
clean_check_or_call,ed02e952,1,23,1,300, way,0.0688,1.8182,335
clean_check_or_call,ed02e952,1,23,2,324, to,0.0520,1.8182,335
clean_check_or_call,ed02e952,1,23,3,311,",",0.0359,1.8182,335
clean_check_or_call,ed02e952,1,23,4,333,""":",0.0278,1.8182,335
clean_check_or_call,ed02e952,1,23,5,294, or,0.0225,1.8182,335
clean_check_or_call,ed02e952,1,23,6,0,<|begin_of_text|>,0.0132,1.8182,335
clean_check_or_call,ed02e952,1,23,7,196,_OR,0.0132,1.8182,335
clean_check_or_call,ed02e952,1,24,0,328,".

",0.2559,3.3043,335
clean_check_or_call,ed02e952,1,24,1,323, call,0.1064,3.3043,335
clean_check_or_call,ed02e952,1,24,2,311,",",0.0840,3.3043,335
clean_check_or_call,ed02e952,1,24,3,0,<|begin_of_text|>,0.0732,3.3043,335
clean_check_or_call,ed02e952,1,24,4,333,""":",0.0430,3.3043,335
clean_check_or_call,ed02e952,1,24,5,304, hand,0.0398,3.3043,335
clean_check_or_call,ed02e952,1,24,6,300, way,0.0232,3.3043,335
clean_check_or_call,ed02e952,1,24,7,267,.,0.0229,3.3043,335
clean_check_or_call,ed02e952,2,5,0,330,",",0.3379,2.7186,353
clean_check_or_call,ed02e952,2,5,1,324, and,0.1245,2.7186,353
clean_check_or_call,ed02e952,2,5,2,323, check,0.0854,2.7186,353
clean_check_or_call,ed02e952,2,5,3,339, prepared,0.0664,2.7186,353
clean_check_or_call,ed02e952,2,5,4,331, but,0.0569,2.7186,353
clean_check_or_call,ed02e952,2,5,5,329, reacts,0.0315,2.7186,353
clean_check_or_call,ed02e952,2,5,6,341, fold,0.0277,2.7186,353
clean_check_or_call,ed02e952,2,5,7,351,""":",0.0277,2.7186,353
clean_check_or_call,ed02e952,2,23,0,324, and,0.2344,3.0709,353
clean_check_or_call,ed02e952,2,23,1,323, check,0.1885,3.0709,353
clean_check_or_call,ed02e952,2,23,2,330,",",0.1074,3.0709,353
clean_check_or_call,ed02e952,2,23,3,200,_OR,0.0359,3.0709,353
clean_check_or_call,ed02e952,2,23,4,0,<|begin_of_text|>,0.0280,3.0709,353
clean_check_or_call,ed02e952,2,23,5,201,_CALL,0.0271,3.0709,353
clean_check_or_call,ed02e952,2,23,6,341, fold,0.0271,3.0709,353
clean_check_or_call,ed02e952,2,23,7,337, should,0.0228,3.0709,353
clean_check_or_call,ed02e952,2,24,0,346,".

",0.2695,3.2393,353
clean_check_or_call,ed02e952,2,24,1,351,""":",0.1494,3.2393,353
clean_check_or_call,ed02e952,2,24,2,319, it,0.0415,3.2393,353
clean_check_or_call,ed02e952,2,24,3,0,<|begin_of_text|>,0.0396,3.2393,353
clean_check_or_call,ed02e952,2,24,4,290,.,0.0391,3.2393,353
clean_check_or_call,ed02e952,2,24,5,330,",",0.0317,3.2393,353
clean_check_or_call,ed02e952,2,24,6,323, check,0.0251,3.2393,353
clean_check_or_call,ed02e952,2,24,7,331, but,0.0204,3.2393,353
clean_check_or_call,cb6ae043,1,5,0,346, calling,0.4453,2.5729,363
clean_check_or_call,cb6ae043,1,5,1,361,""":",0.0850,2.5729,363
clean_check_or_call,cb6ae043,1,5,2,347, to,0.0623,2.5729,363
clean_check_or_call,cb6ae043,1,5,3,318, option,0.0415,2.5729,363
clean_check_or_call,cb6ae043,1,5,4,345, consider,0.0294,2.5729,363
clean_check_or_call,cb6ae043,1,5,5,342,",",0.0251,2.5729,363
clean_check_or_call,cb6ae043,1,5,6,327,",",0.0251,2.5729,363
clean_check_or_call,cb6ae043,1,5,7,344, should,0.0203,2.5729,363
clean_check_or_call,cb6ae043,1,23,0,346, calling,0.4434,2.6207,363
clean_check_or_call,cb6ae043,1,23,1,361,""":",0.0903,2.6207,363
clean_check_or_call,cb6ae043,1,23,2,347, to,0.0640,2.6207,363
clean_check_or_call,cb6ae043,1,23,3,315, is,0.0469,2.6207,363
clean_check_or_call,cb6ae043,1,23,4,196,_OR,0.0262,2.6207,363
clean_check_or_call,cb6ae043,1,23,5,0,<|begin_of_text|>,0.0236,2.6207,363
clean_check_or_call,cb6ae043,1,23,6,356,".

",0.0236,2.6207,363
clean_check_or_call,cb6ae043,1,23,7,318, option,0.0208,2.6207,363
clean_check_or_call,cb6ae043,1,24,0,356,".

",0.3535,2.9995,363
clean_check_or_call,cb6ae043,1,24,1,300,.,0.0830,2.9995,363
clean_check_or_call,cb6ae043,1,24,2,346, calling,0.0625,2.9995,363
clean_check_or_call,cb6ae043,1,24,3,361,""":",0.0542,2.9995,363
clean_check_or_call,cb6ae043,1,24,4,0,<|begin_of_text|>,0.0510,2.9995,363
clean_check_or_call,cb6ae043,1,24,5,326, However,0.0471,2.9995,363
clean_check_or_call,cb6ae043,1,24,6,325,.,0.0417,2.9995,363
clean_check_or_call,cb6ae043,1,24,7,318, option,0.0210,2.9995,363
clean_check_or_call,cb6ae043,2,5,0,337,""":",0.1865,3.2970,339
clean_check_or_call,cb6ae043,2,5,1,320, want,0.1543,3.2970,339
clean_check_or_call,cb6ae043,2,5,2,306,.,0.1099,3.2970,339
clean_check_or_call,cb6ae043,2,5,3,288,.,0.0569,3.2970,339
clean_check_or_call,cb6ae043,2,5,4,309, since,0.0361,3.2970,339
clean_check_or_call,cb6ae043,2,5,5,293, called,0.0295,3.2970,339
clean_check_or_call,cb6ae043,2,5,6,0,<|begin_of_text|>,0.0256,3.2970,339
clean_check_or_call,cb6ae043,2,5,7,308,",",0.0245,3.2970,339
clean_check_or_call,cb6ae043,2,23,0,200,_OR,0.1299,3.6433,339
clean_check_or_call,cb6ae043,2,23,1,201,_CALL,0.1147,3.6433,339
clean_check_or_call,cb6ae043,2,23,2,202,"',",0.0728,3.6433,339
clean_check_or_call,cb6ae043,2,23,3,0,<|begin_of_text|>,0.0728,3.6433,339
clean_check_or_call,cb6ae043,2,23,4,189, call,0.0605,3.6433,339
clean_check_or_call,cb6ae043,2,23,5,206,_OR,0.0542,3.6433,339
clean_check_or_call,cb6ae043,2,23,6,208,ISE,0.0271,3.6433,339
clean_check_or_call,cb6ae043,2,23,7,338," """,0.0256,3.6433,339
clean_check_or_call,cb6ae043,2,24,0,332,".

",0.2871,2.9632,339
clean_check_or_call,cb6ae043,2,24,1,337,""":",0.1973,2.9632,339
clean_check_or_call,cb6ae043,2,24,2,288,.,0.0796,2.9632,339
clean_check_or_call,cb6ae043,2,24,3,306,.,0.0640,2.9632,339
clean_check_or_call,cb6ae043,2,24,4,317, I,0.0308,2.9632,339
clean_check_or_call,cb6ae043,2,24,5,0,<|begin_of_text|>,0.0232,2.9632,339
clean_check_or_call,cb6ae043,2,24,6,287, potential,0.0217,2.9632,339
clean_check_or_call,cb6ae043,2,24,7,307, However,0.0187,2.9632,339
clean_check_or_call,d3f118ee,1,5,0,321, checking,0.3672,2.4676,335
clean_check_or_call,d3f118ee,1,5,1,322, to,0.1680,2.4676,335
clean_check_or_call,d3f118ee,1,5,2,308,",",0.1270,2.4676,335
clean_check_or_call,d3f118ee,1,5,3,287, Betting,0.0439,2.4676,335
clean_check_or_call,d3f118ee,1,5,4,327, reacts,0.0342,2.4676,335
clean_check_or_call,d3f118ee,1,5,5,294, way,0.0283,2.4676,335
clean_check_or_call,d3f118ee,1,5,6,333,""":",0.0200,2.4676,335
clean_check_or_call,d3f118ee,1,5,7,293, good,0.0166,2.4676,335
clean_check_or_call,d3f118ee,1,23,0,322, to,0.2451,2.7420,335
clean_check_or_call,d3f118ee,1,23,1,321, checking,0.2373,2.7420,335
clean_check_or_call,d3f118ee,1,23,2,294, way,0.1123,2.7420,335
clean_check_or_call,d3f118ee,1,23,3,308,",",0.0669,2.7420,335
clean_check_or_call,d3f118ee,1,23,4,288, or,0.0420,2.7420,335
clean_check_or_call,d3f118ee,1,23,5,0,<|begin_of_text|>,0.0247,2.7420,335
clean_check_or_call,d3f118ee,1,23,6,194,_OR,0.0225,2.7420,335
clean_check_or_call,d3f118ee,1,23,7,333,""":",0.0211,2.7420,335
clean_check_or_call,d3f118ee,1,24,0,328,".

",0.2637,3.2063,335
clean_check_or_call,d3f118ee,1,24,1,333,""":",0.1035,3.2063,335
clean_check_or_call,d3f118ee,1,24,2,308,",",0.0845,3.2063,335
clean_check_or_call,d3f118ee,1,24,3,286,.,0.0530,3.2063,335
clean_check_or_call,d3f118ee,1,24,4,321, checking,0.0530,3.2063,335
clean_check_or_call,d3f118ee,1,24,5,0,<|begin_of_text|>,0.0459,3.2063,335
clean_check_or_call,d3f118ee,1,24,6,298, hand,0.0388,3.2063,335
clean_check_or_call,d3f118ee,1,24,7,265,.,0.0288,3.2063,335
clean_check_or_call,4825836b,1,5,0,345, calling,0.5430,2.1634,357
clean_check_or_call,4825836b,1,5,1,355,""":",0.0835,2.1634,357
clean_check_or_call,4825836b,1,5,2,346, to,0.0522,2.1634,357
clean_check_or_call,4825836b,1,5,3,350,".

",0.0447,2.1634,357
clean_check_or_call,4825836b,1,5,4,344, consider,0.0298,2.1634,357
clean_check_or_call,4825836b,1,5,5,341,",",0.0225,2.1634,357
clean_check_or_call,4825836b,1,5,6,343, should,0.0217,2.1634,357
clean_check_or_call,4825836b,1,5,7,329,",",0.0192,2.1634,357
clean_check_or_call,4825836b,1,23,0,345, calling,0.4785,2.4662,357
clean_check_or_call,4825836b,1,23,1,346, to,0.0942,2.4662,357
clean_check_or_call,4825836b,1,23,2,355,""":",0.0625,2.4662,357
clean_check_or_call,4825836b,1,23,3,317, is,0.0413,2.4662,357
clean_check_or_call,4825836b,1,23,4,350,".

",0.0315,2.4662,357
clean_check_or_call,4825836b,1,23,5,0,<|begin_of_text|>,0.0234,2.4662,357
clean_check_or_call,4825836b,1,23,6,356," """,0.0200,2.4662,357
clean_check_or_call,4825836b,1,23,7,343, should,0.0161,2.4662,357
clean_check_or_call,4825836b,1,24,0,350,".

",0.3965,2.8526,357
clean_check_or_call,4825836b,1,24,1,302,.,0.0913,2.8526,357
clean_check_or_call,4825836b,1,24,2,0,<|begin_of_text|>,0.0562,2.8526,357
clean_check_or_call,4825836b,1,24,3,345, calling,0.0544,2.8526,357
clean_check_or_call,4825836b,1,24,4,355,""":",0.0452,2.8526,357
clean_check_or_call,4825836b,1,24,5,327,.,0.0369,2.8526,357
clean_check_or_call,4825836b,1,24,6,328, However,0.0361,2.8526,357
clean_check_or_call,4825836b,1,24,7,267,.,0.0193,2.8526,357
clean_check_or_call,4825836b,2,5,0,342, option,0.2500,2.7386,350
clean_check_or_call,4825836b,2,5,1,338, calling,0.2012,2.7386,350
clean_check_or_call,4825836b,2,5,2,336, checking,0.1475,2.7386,350
clean_check_or_call,4825836b,2,5,3,341, safer,0.0576,2.7386,350
clean_check_or_call,4825836b,2,5,4,337, or,0.0330,2.7386,350
clean_check_or_call,4825836b,2,5,5,339, is,0.0309,2.7386,350
clean_check_or_call,4825836b,2,5,6,302, call,0.0256,2.7386,350
clean_check_or_call,4825836b,2,5,7,334,",",0.0248,2.7386,350
clean_check_or_call,4825836b,2,23,0,338, calling,0.3105,2.3484,350
clean_check_or_call,4825836b,2,23,1,337, or,0.2129,2.3484,350
clean_check_or_call,4825836b,2,23,2,336, checking,0.1338,2.3484,350
clean_check_or_call,4825836b,2,23,3,342, option,0.0859,2.3484,350
clean_check_or_call,4825836b,2,23,4,339, is,0.0786,2.3484,350
clean_check_or_call,4825836b,2,23,5,0,<|begin_of_text|>,0.0208,2.3484,350
clean_check_or_call,4825836b,2,23,6,197,_CALL,0.0154,2.3484,350
clean_check_or_call,4825836b,2,23,7,196,_OR,0.0124,2.3484,350
clean_check_or_call,4825836b,2,24,0,343,".

",0.1455,3.7266,350
clean_check_or_call,4825836b,2,24,1,0,<|begin_of_text|>,0.0967,3.7266,350
clean_check_or_call,4825836b,2,24,2,342, option,0.0967,3.7266,350
clean_check_or_call,4825836b,2,24,3,348,""":",0.0510,3.7266,350
clean_check_or_call,4825836b,2,24,4,297,.,0.0408,3.7266,350
clean_check_or_call,4825836b,2,24,5,334,",",0.0354,3.7266,350
clean_check_or_call,4825836b,2,24,6,318, I,0.0352,3.7266,350
clean_check_or_call,4825836b,2,24,7,338, calling,0.0320,3.7266,350
clean_check_or_call,48747582,1,5,0,346, calling,0.4668,2.5007,363
clean_check_or_call,48747582,1,5,1,361,""":",0.0786,2.5007,363
clean_check_or_call,48747582,1,5,2,347, to,0.0654,2.5007,363
clean_check_or_call,48747582,1,5,3,318, option,0.0408,2.5007,363
clean_check_or_call,48747582,1,5,4,345, consider,0.0281,2.5007,363
clean_check_or_call,48747582,1,5,5,342,",",0.0240,2.5007,363
clean_check_or_call,48747582,1,5,6,327,",",0.0233,2.5007,363
clean_check_or_call,48747582,1,5,7,344, should,0.0187,2.5007,363
clean_check_or_call,48747582,1,23,0,346, calling,0.4551,2.5914,363
clean_check_or_call,48747582,1,23,1,361,""":",0.0815,2.5914,363
clean_check_or_call,48747582,1,23,2,347, to,0.0654,2.5914,363
clean_check_or_call,48747582,1,23,3,315, is,0.0486,2.5914,363
clean_check_or_call,48747582,1,23,4,196,_OR,0.0244,2.5914,363
clean_check_or_call,48747582,1,23,5,0,<|begin_of_text|>,0.0233,2.5914,363
clean_check_or_call,48747582,1,23,6,356,".

",0.0226,2.5914,363
clean_check_or_call,48747582,1,23,7,318, option,0.0220,2.5914,363
clean_check_or_call,48747582,1,24,0,356,".

",0.3359,3.0473,363
clean_check_or_call,48747582,1,24,1,300,.,0.0859,3.0473,363
clean_check_or_call,48747582,1,24,2,346, calling,0.0669,3.0473,363
clean_check_or_call,48747582,1,24,3,361,""":",0.0557,3.0473,363
clean_check_or_call,48747582,1,24,4,0,<|begin_of_text|>,0.0515,3.0473,363
clean_check_or_call,48747582,1,24,5,326, However,0.0469,3.0473,363
clean_check_or_call,48747582,1,24,6,325,.,0.0427,3.0473,363
clean_check_or_call,48747582,1,24,7,318, option,0.0212,3.0473,363
clean_check_or_call,87a57361,1,5,0,298, calling,0.6211,1.8337,315
clean_check_or_call,87a57361,1,5,1,313,""":",0.0718,1.8337,315
clean_check_or_call,87a57361,1,5,2,299, to,0.0510,1.8337,315
clean_check_or_call,87a57361,1,5,3,294,.,0.0330,1.8337,315
clean_check_or_call,87a57361,1,5,4,250, called,0.0240,1.8337,315
clean_check_or_call,87a57361,1,5,5,251,",",0.0219,1.8337,315
clean_check_or_call,87a57361,1,5,6,266,.,0.0219,1.8337,315
clean_check_or_call,87a57361,1,5,7,303, and,0.0206,1.8337,315
clean_check_or_call,87a57361,1,23,0,298, calling,0.6445,1.8120,315
clean_check_or_call,87a57361,1,23,1,299, to,0.0869,1.8120,315
clean_check_or_call,87a57361,1,23,2,313,""":",0.0320,1.8120,315
clean_check_or_call,87a57361,1,23,3,196,_CALL,0.0206,1.8120,315
clean_check_or_call,87a57361,1,23,4,195,_OR,0.0188,1.8120,315
clean_check_or_call,87a57361,1,23,5,250, called,0.0179,1.8120,315
clean_check_or_call,87a57361,1,23,6,0,<|begin_of_text|>,0.0179,1.8120,315
clean_check_or_call,87a57361,1,23,7,184, call,0.0144,1.8120,315
clean_check_or_call,87a57361,1,24,0,308,".

",0.2578,3.0668,315
clean_check_or_call,87a57361,1,24,1,294,.,0.1768,3.0668,315
clean_check_or_call,87a57361,1,24,2,0,<|begin_of_text|>,0.0747,3.0668,315
clean_check_or_call,87a57361,1,24,3,266,.,0.0684,3.0668,315
clean_check_or_call,87a57361,1,24,4,298, calling,0.0620,3.0668,315
clean_check_or_call,87a57361,1,24,5,313,""":",0.0410,3.0668,315
clean_check_or_call,87a57361,1,24,6,312,action,0.0243,3.0668,315
clean_check_or_call,87a57361,1,24,7,307, better,0.0137,3.0668,315
clean_check_or_call,87a57361,2,5,0,354, check,0.3867,2.4950,369
clean_check_or_call,87a57361,2,5,1,355, and,0.1768,2.4950,369
clean_check_or_call,87a57361,2,5,2,361, again,0.0613,2.4950,369
clean_check_or_call,87a57361,2,5,3,367,""":",0.0540,2.4950,369
clean_check_or_call,87a57361,2,5,4,337,",",0.0491,2.4950,369
clean_check_or_call,87a57361,2,5,5,362,".

",0.0248,2.4950,369
clean_check_or_call,87a57361,2,5,6,356, see,0.0232,2.4950,369
clean_check_or_call,87a57361,2,5,7,324, betting,0.0219,2.4950,369
clean_check_or_call,87a57361,2,23,0,354, check,0.5078,1.8988,369
clean_check_or_call,87a57361,2,23,1,355, and,0.2559,1.8988,369
clean_check_or_call,87a57361,2,23,2,367,""":",0.0325,1.8988,369
clean_check_or_call,87a57361,2,23,3,353, to,0.0223,1.8988,369
clean_check_or_call,87a57361,2,23,4,0,<|begin_of_text|>,0.0194,1.8988,369
clean_check_or_call,87a57361,2,23,5,362,".

",0.0166,1.8988,369
clean_check_or_call,87a57361,2,23,6,198,_OR,0.0159,1.8988,369
clean_check_or_call,87a57361,2,23,7,368," """,0.0087,1.8988,369
clean_check_or_call,87a57361,2,24,0,362,".

",0.4434,2.7869,369
clean_check_or_call,87a57361,2,24,1,0,<|begin_of_text|>,0.0669,2.7869,369
clean_check_or_call,87a57361,2,24,2,354, check,0.0640,2.7869,369
clean_check_or_call,87a57361,2,24,3,367,""":",0.0640,2.7869,369
clean_check_or_call,87a57361,2,24,4,335,.,0.0325,2.7869,369
clean_check_or_call,87a57361,2,24,5,336, However,0.0206,2.7869,369
clean_check_or_call,87a57361,2,24,6,366,action,0.0148,2.7869,369
clean_check_or_call,87a57361,2,24,7,310,.,0.0139,2.7869,369
clean_check_or_call,87a57361,4,5,0,359, call,0.5273,2.0599,372
clean_check_or_call,87a57361,4,5,1,340, calling,0.0913,2.0599,372
clean_check_or_call,87a57361,4,5,2,347,",",0.0859,2.0599,372
clean_check_or_call,87a57361,4,5,3,360, to,0.0554,2.0599,372
clean_check_or_call,87a57361,4,5,4,339, or,0.0444,2.0599,372
clean_check_or_call,87a57361,4,5,5,338, checking,0.0306,2.0599,372
clean_check_or_call,87a57361,4,5,6,370,""":",0.0217,2.0599,372
clean_check_or_call,87a57361,4,5,7,341, to,0.0198,2.0599,372
clean_check_or_call,87a57361,4,23,0,359, call,0.6484,1.7533,372
clean_check_or_call,87a57361,4,23,1,340, calling,0.0776,1.7533,372
clean_check_or_call,87a57361,4,23,2,360, to,0.0535,1.7533,372
clean_check_or_call,87a57361,4,23,3,339, or,0.0378,1.7533,372
clean_check_or_call,87a57361,4,23,4,370,""":",0.0187,1.7533,372
clean_check_or_call,87a57361,4,23,5,338, checking,0.0157,1.7533,372
clean_check_or_call,87a57361,4,23,6,0,<|begin_of_text|>,0.0110,1.7533,372
clean_check_or_call,87a57361,4,23,7,358, to,0.0104,1.7533,372
clean_check_or_call,87a57361,4,24,0,365,".

",0.2500,3.4341,372
clean_check_or_call,87a57361,4,24,1,0,<|begin_of_text|>,0.1182,3.4341,372
clean_check_or_call,87a57361,4,24,2,359, call,0.0776,3.4341,372
clean_check_or_call,87a57361,4,24,3,370,""":",0.0605,3.4341,372
clean_check_or_call,87a57361,4,24,4,334,.,0.0542,3.4341,372
clean_check_or_call,87a57361,4,24,5,368," {""",0.0256,3.4341,372
clean_check_or_call,87a57361,4,24,6,354,",",0.0233,3.4341,372
clean_check_or_call,87a57361,4,24,7,304, However,0.0209,3.4341,372
clean_check_or_call,87a57361,7,5,0,372, calling,0.6602,1.8289,386
clean_check_or_call,87a57361,7,5,1,373, to,0.0383,1.8289,386
clean_check_or_call,87a57361,7,5,2,378, reaction,0.0361,1.8289,386
clean_check_or_call,87a57361,7,5,3,356, folding,0.0281,1.8289,386
clean_check_or_call,87a57361,7,5,4,367,",",0.0233,1.8289,386
clean_check_or_call,87a57361,7,5,5,366, draw,0.0226,1.8289,386
clean_check_or_call,87a57361,7,5,6,371, consider,0.0182,1.8289,386
clean_check_or_call,87a57361,7,5,7,359,",",0.0156,1.8289,386
clean_check_or_call,87a57361,7,23,0,372, calling,0.6094,1.9504,386
clean_check_or_call,87a57361,7,23,1,373, to,0.1318,1.9504,386
clean_check_or_call,87a57361,7,23,2,356, folding,0.0349,1.9504,386
clean_check_or_call,87a57361,7,23,3,0,<|begin_of_text|>,0.0267,1.9504,386
clean_check_or_call,87a57361,7,23,4,201,_OR,0.0117,1.9504,386
clean_check_or_call,87a57361,7,23,5,202,_CALL,0.0097,1.9504,386
clean_check_or_call,87a57361,7,23,6,371, consider,0.0085,1.9504,386
clean_check_or_call,87a57361,7,23,7,385," """,0.0084,1.9504,386
clean_check_or_call,87a57361,7,24,0,379,".

",0.2334,3.4828,386
clean_check_or_call,87a57361,7,24,1,372, calling,0.0913,3.4828,386
