bucket,hand_id,decision_idx,verb_abs_pos,rel_pos,abs_pos,projection,token
clean_legal_fold,a4f238cd,4,319,-50,269,0.4946, the
clean_legal_fold,a4f238cd,4,319,-20,299,0.2535, for
clean_legal_fold,a4f238cd,4,319,-10,309,0.0614, avoid
clean_legal_fold,a4f238cd,4,319,-5,314,-0.7502,JSON
clean_legal_fold,a4f238cd,4,319,-2,317,-1.4607,action
clean_legal_fold,a4f238cd,4,319,-1,318,-1.7735,""":"
clean_legal_fold,a4f238cd,4,319,0,319,-2.1115," """
clean_legal_fold,a4f238cd,4,319,1,320,0.2540,F
clean_legal_fold,a4f238cd,4,319,2,321,-0.8309,OLD
clean_legal_fold,6f403582,4,337,-300,37,0.0823,").
"
clean_legal_fold,6f403582,4,337,-200,137,0.0972,8
clean_legal_fold,6f403582,4,337,-100,237,-0.2850, JSON
clean_legal_fold,6f403582,4,337,-50,287,0.2479, and
clean_legal_fold,6f403582,4,337,-20,317,0.2519, strong
clean_legal_fold,6f403582,4,337,-10,327,-0.1029, avoid
clean_legal_fold,6f403582,4,337,-5,332,-0.7768,JSON
clean_legal_fold,6f403582,4,337,-2,335,-1.4713,action
clean_legal_fold,6f403582,4,337,-1,336,-1.7583,""":"
clean_legal_fold,6f403582,4,337,0,337,-2.0049," """
clean_legal_fold,6f403582,4,337,1,338,0.2910,F
clean_legal_fold,6f403582,4,337,2,339,-0.8621,OLD
clean_legal_fold,49af524b,9,322,-300,22,0.0886, write
clean_legal_fold,49af524b,9,322,-200,122,-1.2465,""":"
clean_legal_fold,49af524b,9,322,-100,222,0.9387,:
clean_legal_fold,49af524b,9,322,-50,272,0.3487, is
clean_legal_fold,49af524b,9,322,-20,302,0.2110, pot
clean_legal_fold,49af524b,9,322,-10,312,0.2540,'s
clean_legal_fold,49af524b,9,322,-5,317,-0.7531,JSON
clean_legal_fold,49af524b,9,322,-2,320,-1.4658,action
clean_legal_fold,49af524b,9,322,-1,321,-1.7538,""":"
clean_legal_fold,49af524b,9,322,0,322,-2.0071," """
clean_legal_fold,49af524b,9,322,1,323,0.2708,F
clean_legal_fold,49af524b,9,322,2,324,-0.8050,OLD
clean_legal_fold,eedb32c6,4,304,-300,4,0.0258, a
clean_legal_fold,eedb32c6,4,304,-200,104,0.1373, My
clean_legal_fold,eedb32c6,4,304,-100,204,0.3825, (
clean_legal_fold,eedb32c6,4,304,-50,254,0.3859, opponent
clean_legal_fold,eedb32c6,4,304,-20,284,0.2194, no
clean_legal_fold,eedb32c6,4,304,-10,294,-0.0862, avoid
clean_legal_fold,eedb32c6,4,304,-5,299,-0.7679,JSON
clean_legal_fold,eedb32c6,4,304,-2,302,-1.4725,action
clean_legal_fold,eedb32c6,4,304,-1,303,-1.7678,""":"
clean_legal_fold,eedb32c6,4,304,0,304,-2.0855," """
clean_legal_fold,eedb32c6,4,304,1,305,0.2022,F
clean_legal_fold,eedb32c6,4,304,2,306,-0.8738,OLD
clean_legal_fold,f3f391d6,4,320,-300,20,0.2523,".
"
clean_legal_fold,f3f391d6,4,320,-200,120,-0.6058," {"""
clean_legal_fold,f3f391d6,4,320,-100,220,0.3673, (
clean_legal_fold,f3f391d6,4,320,-50,270,0.3000, The
clean_legal_fold,f3f391d6,4,320,-20,300,0.0915, is
clean_legal_fold,f3f391d6,4,320,-10,310,-0.1014, avoid
clean_legal_fold,f3f391d6,4,320,-5,315,-0.7883,JSON
clean_legal_fold,f3f391d6,4,320,-2,318,-1.4420,action
clean_legal_fold,f3f391d6,4,320,-1,319,-1.6595,""":"
clean_legal_fold,f3f391d6,4,320,0,320,-2.0166," """
clean_legal_fold,f3f391d6,4,320,1,321,0.2478,F
clean_legal_fold,f3f391d6,4,320,2,322,-0.8706,OLD
clean_legal_fold,454e22e9,4,337,-300,37,0.0823,").
"
clean_legal_fold,454e22e9,4,337,-200,137,0.0859,d
clean_legal_fold,454e22e9,4,337,-100,237,-0.2827, JSON
clean_legal_fold,454e22e9,4,337,-50,287,0.0698,8
clean_legal_fold,454e22e9,4,337,-20,317,-0.5219, it
clean_legal_fold,454e22e9,4,337,-10,327,-1.0203, is
clean_legal_fold,454e22e9,4,337,-5,332,-0.7721,JSON
clean_legal_fold,454e22e9,4,337,-2,335,-1.4243,action
clean_legal_fold,454e22e9,4,337,-1,336,-1.7126,""":"
clean_legal_fold,454e22e9,4,337,0,337,-1.9808," """
clean_legal_fold,454e22e9,4,337,1,338,0.2927,F
clean_legal_fold,454e22e9,4,337,2,339,-0.8385,OLD
clean_legal_fold,3572764f,4,323,-300,23,0.1723, RE
clean_legal_fold,3572764f,4,323,-200,123,-1.8418," """
clean_legal_fold,3572764f,4,323,-100,223,0.3641, (
clean_legal_fold,3572764f,4,323,-50,273,0.3057, The
clean_legal_fold,3572764f,4,323,-20,303,0.1055, the
clean_legal_fold,3572764f,4,323,-10,313,-1.0019, is
clean_legal_fold,3572764f,4,323,-5,318,-0.7589,JSON
clean_legal_fold,3572764f,4,323,-2,321,-1.4293,action
clean_legal_fold,3572764f,4,323,-1,322,-1.6946,""":"
clean_legal_fold,3572764f,4,323,0,323,-1.9899," """
clean_legal_fold,3572764f,4,323,1,324,0.2684,F
clean_legal_fold,3572764f,4,323,2,325,-0.8560,OLD
clean_legal_fold,751736f7,4,322,-300,22,0.0886, write
clean_legal_fold,751736f7,4,322,-200,122,-1.2465,""":"
clean_legal_fold,751736f7,4,322,-100,222,0.3121,")

"
clean_legal_fold,751736f7,4,322,-50,272,0.5079, is
clean_legal_fold,751736f7,4,322,-20,302,-0.1347, potential
clean_legal_fold,751736f7,4,322,-10,312,-1.0385, is
clean_legal_fold,751736f7,4,322,-5,317,-0.7787,JSON
clean_legal_fold,751736f7,4,322,-2,320,-1.4922,action
clean_legal_fold,751736f7,4,322,-1,321,-1.8336,""":"
clean_legal_fold,751736f7,4,322,0,322,-1.9896," """
clean_legal_fold,751736f7,4,322,1,323,0.2645,F
clean_legal_fold,751736f7,4,322,2,324,-0.8374,OLD
clean_legal_fold,d8ee7de6,4,316,-300,16,0.0560, then
clean_legal_fold,d8ee7de6,4,316,-200,116,-0.5453, best
clean_legal_fold,d8ee7de6,4,316,-100,216,1.0125,"
"
clean_legal_fold,d8ee7de6,4,316,-50,266,0.4865, on
clean_legal_fold,d8ee7de6,4,316,-20,296,-0.0145,","
clean_legal_fold,d8ee7de6,4,316,-10,306,-0.6483, action
clean_legal_fold,d8ee7de6,4,316,-5,311,-0.7436,JSON
clean_legal_fold,d8ee7de6,4,316,-2,314,-1.4353,action
clean_legal_fold,d8ee7de6,4,316,-1,315,-1.5669,""":"
clean_legal_fold,d8ee7de6,4,316,0,316,-2.1323," """
clean_legal_fold,d8ee7de6,4,316,1,317,0.2348,F
clean_legal_fold,d8ee7de6,4,316,2,318,-0.8227,OLD
clean_legal_fold,2181c7ce,4,338,-300,38,0.1256,Then
clean_legal_fold,2181c7ce,4,338,-200,138,-0.0711,8
clean_legal_fold,2181c7ce,4,338,-100,238,-0.2848, JSON
clean_legal_fold,2181c7ce,4,338,-50,288,0.1574, but
clean_legal_fold,2181c7ce,4,338,-20,318,-0.0361, potential
clean_legal_fold,2181c7ce,4,338,-10,328,0.1139,'s
clean_legal_fold,2181c7ce,4,338,-5,333,-0.7604,JSON
clean_legal_fold,2181c7ce,4,338,-2,336,-1.5304,action
clean_legal_fold,2181c7ce,4,338,-1,337,-1.8826,""":"
clean_legal_fold,2181c7ce,4,338,0,338,-1.9479," """
clean_legal_fold,2181c7ce,4,338,1,339,0.2963,F
clean_legal_fold,2181c7ce,4,338,2,340,-0.7687,OLD
clean_legal_fold,592aa918,4,336,-300,36,0.3471, sentences
clean_legal_fold,592aa918,4,336,-200,136,-0.0030, 
clean_legal_fold,592aa918,4,336,-100,236,-0.2211, as
clean_legal_fold,592aa918,4,336,-50,286,0.0997, you
clean_legal_fold,592aa918,4,336,-20,316,0.4421, odds
clean_legal_fold,592aa918,4,336,-10,326,-0.0499,'s
clean_legal_fold,592aa918,4,336,-5,331,-0.7427,JSON
clean_legal_fold,592aa918,4,336,-2,334,-1.5416,action
clean_legal_fold,592aa918,4,336,-1,335,-1.8610,""":"
clean_legal_fold,592aa918,4,336,0,336,-2.1345," """
clean_legal_fold,592aa918,4,336,1,337,0.2693,F
clean_legal_fold,592aa918,4,336,2,338,-0.8143,OLD
clean_legal_fold,9529648d,4,306,-300,6,0.1955, player
clean_legal_fold,9529648d,4,306,-200,106,-0.1415, is
clean_legal_fold,9529648d,4,306,-100,206,0.3770, (
clean_legal_fold,9529648d,4,306,-50,256,0.3858, opponent
clean_legal_fold,9529648d,4,306,-20,286,0.2798, little
clean_legal_fold,9529648d,4,306,-10,296,0.0273, avoid
clean_legal_fold,9529648d,4,306,-5,301,-0.7561,JSON
clean_legal_fold,9529648d,4,306,-2,304,-1.4663,action
clean_legal_fold,9529648d,4,306,-1,305,-1.7840,""":"
clean_legal_fold,9529648d,4,306,0,306,-2.1444," """
clean_legal_fold,9529648d,4,306,1,307,0.2576,F
clean_legal_fold,9529648d,4,306,2,308,-0.8438,OLD
clean_legal_fold,102d86aa,4,324,-300,24,0.1717,AS
clean_legal_fold,102d86aa,4,324,-200,124,0.2309,F
clean_legal_fold,102d86aa,4,324,-100,224,-0.0928,Choose
clean_legal_fold,102d86aa,4,324,-50,274,0.3944, a
clean_legal_fold,102d86aa,4,324,-20,304,0.3955, bet
clean_legal_fold,102d86aa,4,324,-10,314,-1.1092, is
clean_legal_fold,102d86aa,4,324,-5,319,-0.7799,JSON
clean_legal_fold,102d86aa,4,324,-2,322,-1.4227,action
clean_legal_fold,102d86aa,4,324,-1,323,-1.6751,""":"
clean_legal_fold,102d86aa,4,324,0,324,-2.0151," """
clean_legal_fold,102d86aa,4,324,1,325,0.2672,F
clean_legal_fold,102d86aa,4,324,2,326,-0.8532,OLD
clean_legal_fold,43e31fb5,4,322,-300,22,0.0886, write
clean_legal_fold,43e31fb5,4,322,-200,122,-1.2465,""":"
clean_legal_fold,43e31fb5,4,322,-100,222,0.3196,")

"
clean_legal_fold,43e31fb5,4,322,-50,272,0.5057, is
clean_legal_fold,43e31fb5,4,322,-20,302,-0.1297, potential
clean_legal_fold,43e31fb5,4,322,-10,312,-1.0399, is
clean_legal_fold,43e31fb5,4,322,-5,317,-0.7748,JSON
clean_legal_fold,43e31fb5,4,322,-2,320,-1.5068,action
clean_legal_fold,43e31fb5,4,322,-1,321,-1.8237,""":"
clean_legal_fold,43e31fb5,4,322,0,322,-2.0030," """
clean_legal_fold,43e31fb5,4,322,1,323,0.2618,F
clean_legal_fold,43e31fb5,4,322,2,324,-0.8413,OLD
clean_legal_fold,54e89359,4,326,-300,26,0.2941,ING
clean_legal_fold,54e89359,4,326,-200,126,-0.4592,""""
clean_legal_fold,54e89359,4,326,-100,226,-0.0991,Choose
clean_legal_fold,54e89359,4,326,-50,276,0.1266, not
clean_legal_fold,54e89359,4,326,-20,306,-0.1360, potential
clean_legal_fold,54e89359,4,326,-10,316,-1.0545, is
clean_legal_fold,54e89359,4,326,-5,321,-0.7768,JSON
clean_legal_fold,54e89359,4,326,-2,324,-1.4940,action
clean_legal_fold,54e89359,4,326,-1,325,-1.8395,""":"
clean_legal_fold,54e89359,4,326,0,326,-1.9990," """
clean_legal_fold,54e89359,4,326,1,327,0.2627,F
clean_legal_fold,54e89359,4,326,2,328,-0.8421,OLD
clean_legal_fold,68dbd243,4,327,-300,27,0.3218,:
clean_legal_fold,68dbd243,4,327,-200,127,-0.2315,"}

"
clean_legal_fold,68dbd243,4,327,-100,227,0.2712, your
clean_legal_fold,68dbd243,4,327,-50,277,0.1538, particularly
clean_legal_fold,68dbd243,4,327,-20,307,-0.1334, potential
clean_legal_fold,68dbd243,4,327,-10,317,-1.0642, is
clean_legal_fold,68dbd243,4,327,-5,322,-0.7739,JSON
clean_legal_fold,68dbd243,4,327,-2,325,-1.4910,action
clean_legal_fold,68dbd243,4,327,-1,326,-1.8265,""":"
clean_legal_fold,68dbd243,4,327,0,327,-2.0384," """
clean_legal_fold,68dbd243,4,327,1,328,0.2590,F
clean_legal_fold,68dbd243,4,327,2,329,-0.8433,OLD
clean_legal_fold,387f112f,4,326,-300,26,0.2941,ING
clean_legal_fold,387f112f,4,326,-200,126,-0.4592,""""
clean_legal_fold,387f112f,4,326,-100,226,-0.0960,Choose
clean_legal_fold,387f112f,4,326,-50,276,0.4444, a
clean_legal_fold,387f112f,4,326,-20,306,0.3992, bet
clean_legal_fold,387f112f,4,326,-10,316,-1.1059, is
clean_legal_fold,387f112f,4,326,-5,321,-0.7795,JSON
clean_legal_fold,387f112f,4,326,-2,324,-1.4155,action
clean_legal_fold,387f112f,4,326,-1,325,-1.6972,""":"
clean_legal_fold,387f112f,4,326,0,326,-2.0444," """
clean_legal_fold,387f112f,4,326,1,327,0.2695,F
clean_legal_fold,387f112f,4,326,2,328,-0.8553,OLD
clean_legal_fold,4863ad40,4,328,-300,28,0.0485, followed
clean_legal_fold,4863ad40,4,328,-200,128,0.1522,Current
clean_legal_fold,4863ad40,4,328,-100,228,0.2348, your
clean_legal_fold,4863ad40,4,328,-50,278,0.1341, particularly
clean_legal_fold,4863ad40,4,328,-20,308,-0.1305, potential
clean_legal_fold,4863ad40,4,328,-10,318,-1.0650, is
clean_legal_fold,4863ad40,4,328,-5,323,-0.7717,JSON
clean_legal_fold,4863ad40,4,328,-2,326,-1.4828,action
clean_legal_fold,4863ad40,4,328,-1,327,-1.8352,""":"
clean_legal_fold,4863ad40,4,328,0,328,-2.0565," """
clean_legal_fold,4863ad40,4,328,1,329,0.2600,F
clean_legal_fold,4863ad40,4,328,2,330,-0.8381,OLD
clean_legal_fold,c84bdcb3,4,305,-300,5,0.2191, poker
clean_legal_fold,c84bdcb3,4,305,-200,105,0.1892, hand
clean_legal_fold,c84bdcb3,4,305,-100,205,0.3890, CALL
clean_legal_fold,c84bdcb3,4,305,-50,255,0.4032, The
clean_legal_fold,c84bdcb3,4,305,-20,285,0.2128, no
clean_legal_fold,c84bdcb3,4,305,-10,295,-0.0932, avoid
clean_legal_fold,c84bdcb3,4,305,-5,300,-0.7620,JSON
clean_legal_fold,c84bdcb3,4,305,-2,303,-1.4656,action
clean_legal_fold,c84bdcb3,4,305,-1,304,-1.7586,""":"
clean_legal_fold,c84bdcb3,4,305,0,305,-2.0581," """
clean_legal_fold,c84bdcb3,4,305,1,306,0.2098,F
clean_legal_fold,c84bdcb3,4,305,2,307,-0.8696,OLD
clean_legal_fold,1741f686,4,309,-300,9,0.1846,yze
clean_legal_fold,1741f686,4,309,-200,109,0.2262, little
clean_legal_fold,1741f686,4,309,-100,209,0.3202,1
clean_legal_fold,1741f686,4,309,-50,259,0.5432, has
clean_legal_fold,1741f686,4,309,-20,289,0.2343, no
clean_legal_fold,1741f686,4,309,-10,299,-0.0982, avoid
clean_legal_fold,1741f686,4,309,-5,304,-0.7578,JSON
clean_legal_fold,1741f686,4,309,-2,307,-1.4367,action
clean_legal_fold,1741f686,4,309,-1,308,-1.7041,""":"
clean_legal_fold,1741f686,4,309,0,309,-2.1064," """
clean_legal_fold,1741f686,4,309,1,310,0.2025,F
clean_legal_fold,1741f686,4,309,2,311,-0.8619,OLD
clean_legal_fold,b3c594b5,4,334,-300,34,0.1519,-
clean_legal_fold,b3c594b5,4,334,-200,134,0.0723, cards
clean_legal_fold,b3c594b5,4,334,-100,234,-0.2745, JSON
clean_legal_fold,b3c594b5,4,334,-50,284,-0.0410,c
clean_legal_fold,b3c594b5,4,334,-20,314,-0.0051, be
clean_legal_fold,b3c594b5,4,334,-10,324,-0.1569, avoid
clean_legal_fold,b3c594b5,4,334,-5,329,-0.7837,JSON
clean_legal_fold,b3c594b5,4,334,-2,332,-1.4203,action
clean_legal_fold,b3c594b5,4,334,-1,333,-1.5582,""":"
clean_legal_fold,b3c594b5,4,334,0,334,-1.9930," """
clean_legal_fold,b3c594b5,4,334,1,335,0.2500,F
clean_legal_fold,b3c594b5,4,334,2,336,-0.8364,OLD
clean_legal_fold,d966fa41,4,340,-300,40,0.1482, JSON
clean_legal_fold,d966fa41,4,340,-200,140,0.2588,"
"
clean_legal_fold,d966fa41,4,340,-100,240,-0.1945, action
clean_legal_fold,d966fa41,4,340,-50,290,0.0352, for
clean_legal_fold,d966fa41,4,340,-20,320,0.0315,","
clean_legal_fold,d966fa41,4,340,-10,330,-0.0344, and
clean_legal_fold,d966fa41,4,340,-5,335,-0.7273,JSON
clean_legal_fold,d966fa41,4,340,-2,338,-1.4586,action
clean_legal_fold,d966fa41,4,340,-1,339,-1.8198,""":"
clean_legal_fold,d966fa41,4,340,0,340,-1.8910," """
clean_legal_fold,d966fa41,4,340,1,341,0.2602,F
clean_legal_fold,d966fa41,4,340,2,342,-0.8169,OLD
clean_legal_fold,3d657182,4,307,-300,7,10.3058,.
clean_legal_fold,3d657182,4,307,-200,107,-0.1913, weak
clean_legal_fold,3d657182,4,307,-100,207,0.3247,1
clean_legal_fold,3d657182,4,307,-50,257,0.5482, has
clean_legal_fold,3d657182,4,307,-20,287,0.2058, no
clean_legal_fold,3d657182,4,307,-10,297,-0.0882, avoid
clean_legal_fold,3d657182,4,307,-5,302,-0.7676,JSON
clean_legal_fold,3d657182,4,307,-2,305,-1.4504,action
clean_legal_fold,3d657182,4,307,-1,306,-1.7410,""":"
clean_legal_fold,3d657182,4,307,0,307,-2.1032," """
clean_legal_fold,3d657182,4,307,1,308,0.2060,F
clean_legal_fold,3d657182,4,307,2,309,-0.8620,OLD
clean_legal_fold,5db85f5e,4,331,-300,31,0.3313, analysis
clean_legal_fold,5db85f5e,4,331,-200,131,0.1996,":
"
clean_legal_fold,5db85f5e,4,331,-100,231,-0.0352, your
clean_legal_fold,5db85f5e,4,331,-50,281,0.1548,s
clean_legal_fold,5db85f5e,4,331,-20,311,0.1393, have
clean_legal_fold,5db85f5e,4,331,-10,321,-0.1811, avoid
clean_legal_fold,5db85f5e,4,331,-5,326,-0.7332,JSON
clean_legal_fold,5db85f5e,4,331,-2,329,-1.4604,action
clean_legal_fold,5db85f5e,4,331,-1,330,-1.7050,""":"
clean_legal_fold,5db85f5e,4,331,0,331,-2.0293," """
clean_legal_fold,5db85f5e,4,331,1,332,0.2765,F
clean_legal_fold,5db85f5e,4,331,2,333,-0.8352,OLD
clean_legal_fold,6a8bb293,4,337,-300,37,0.0823,").
"
clean_legal_fold,6a8bb293,4,337,-200,137,0.1029,h
clean_legal_fold,6a8bb293,4,337,-100,237,-0.2224, as
clean_legal_fold,6a8bb293,4,337,-50,287,0.1914, you
clean_legal_fold,6a8bb293,4,337,-20,317,0.1003, and
clean_legal_fold,6a8bb293,4,337,-10,327,0.2902, good
clean_legal_fold,6a8bb293,4,337,-5,332,-0.6902,JSON
clean_legal_fold,6a8bb293,4,337,-2,335,-1.4073,action
clean_legal_fold,6a8bb293,4,337,-1,336,-1.6396,""":"
clean_legal_fold,6a8bb293,4,337,0,337,-1.5831," """
clean_legal_fold,6a8bb293,4,337,1,338,0.2741,F
clean_legal_fold,6a8bb293,4,337,2,339,-0.9677,OLD
clean_legal_fold,c1e6d25f,4,329,-300,29,0.0586, by
clean_legal_fold,c1e6d25f,4,329,-200,129,0.1684, poker
clean_legal_fold,c1e6d25f,4,329,-100,229,0.0219, your
clean_legal_fold,c1e6d25f,4,329,-50,279,-0.1184, 
clean_legal_fold,c1e6d25f,4,329,-20,309,0.2000, strong
clean_legal_fold,c1e6d25f,4,329,-10,319,-0.1287, avoid
clean_legal_fold,c1e6d25f,4,329,-5,324,-0.7814,JSON
clean_legal_fold,c1e6d25f,4,329,-2,327,-1.3943,action
clean_legal_fold,c1e6d25f,4,329,-1,328,-1.6111,""":"
clean_legal_fold,c1e6d25f,4,329,0,329,-2.0004," """
clean_legal_fold,c1e6d25f,4,329,1,330,0.2574,F
clean_legal_fold,c1e6d25f,4,329,2,331,-0.8563,OLD
clean_legal_fold,633d67b8,4,320,-300,20,0.2523,".
"
clean_legal_fold,633d67b8,4,320,-200,120,-0.6058," {"""
clean_legal_fold,633d67b8,4,320,-100,220,0.5887,:
clean_legal_fold,633d67b8,4,320,-50,270,0.4151,op
clean_legal_fold,633d67b8,4,320,-20,300,0.2534, not
clean_legal_fold,633d67b8,4,320,-10,310,-0.0558, avoid
clean_legal_fold,633d67b8,4,320,-5,315,-0.7627,JSON
clean_legal_fold,633d67b8,4,320,-2,318,-1.4451,action
clean_legal_fold,633d67b8,4,320,-1,319,-1.6631,""":"
clean_legal_fold,633d67b8,4,320,0,320,-2.0362," """
clean_legal_fold,633d67b8,4,320,1,321,0.2043,F
clean_legal_fold,633d67b8,4,320,2,322,-0.8592,OLD
clean_legal_fold,c0beff0a,4,322,-300,22,0.0886, write
clean_legal_fold,c0beff0a,4,322,-200,122,-1.2465,""":"
clean_legal_fold,c0beff0a,4,322,-100,222,0.3888,2
clean_legal_fold,c0beff0a,4,322,-50,272,0.4583, board
clean_legal_fold,c0beff0a,4,322,-20,302,-0.1371, potential
clean_legal_fold,c0beff0a,4,322,-10,312,-1.0551, is
clean_legal_fold,c0beff0a,4,322,-5,317,-0.7724,JSON
clean_legal_fold,c0beff0a,4,322,-2,320,-1.4993,action
clean_legal_fold,c0beff0a,4,322,-1,321,-1.8589,""":"
clean_legal_fold,c0beff0a,4,322,0,322,-2.0354," """
clean_legal_fold,c0beff0a,4,322,1,323,0.2677,F
clean_legal_fold,c0beff0a,4,322,2,324,-0.8401,OLD
clean_legal_fold,41e915ba,4,328,-300,28,0.0485, followed
clean_legal_fold,41e915ba,4,328,-200,128,0.1522,Current
clean_legal_fold,41e915ba,4,328,-100,228,0.1327, your
clean_legal_fold,41e915ba,4,328,-50,278,0.1446, particularly
clean_legal_fold,41e915ba,4,328,-20,308,-0.1396, potential
clean_legal_fold,41e915ba,4,328,-10,318,-1.0760, is
clean_legal_fold,41e915ba,4,328,-5,323,-0.7677,JSON
clean_legal_fold,41e915ba,4,328,-2,326,-1.4846,action
clean_legal_fold,41e915ba,4,328,-1,327,-1.8361,""":"
clean_legal_fold,41e915ba,4,328,0,328,-2.0559," """
clean_legal_fold,41e915ba,4,328,1,329,0.2636,F
clean_legal_fold,41e915ba,4,328,2,330,-0.8355,OLD
clean_legal_fold,b89802f0,4,355,-300,55,-0.0720,action
clean_legal_fold,b89802f0,4,355,-200,155,0.2520,"
"
clean_legal_fold,b89802f0,4,355,-100,255,-0.2154,"""}"
clean_legal_fold,b89802f0,4,355,-50,305,0.3669,","
clean_legal_fold,b89802f0,4,355,-20,335,0.1456, likely
clean_legal_fold,b89802f0,4,355,-10,345,-0.4087,'s
clean_legal_fold,b89802f0,4,355,-5,350,-0.7271,JSON
clean_legal_fold,b89802f0,4,355,-2,353,-1.4548,action
clean_legal_fold,b89802f0,4,355,-1,354,-1.8164,""":"
clean_legal_fold,b89802f0,4,355,0,355,-1.7994," """
clean_legal_fold,b89802f0,4,355,1,356,0.2902,F
clean_legal_fold,b89802f0,4,355,2,357,-0.7901,OLD
clean_legal_fold,b653cfda,4,327,-300,27,0.3218,:
clean_legal_fold,b653cfda,4,327,-200,127,-0.2315,"}

"
clean_legal_fold,b653cfda,4,327,-100,227,0.3130, your
clean_legal_fold,b653cfda,4,327,-50,277,0.1646, particularly
clean_legal_fold,b653cfda,4,327,-20,307,-0.1511, potential
clean_legal_fold,b653cfda,4,327,-10,317,-1.0679, is
clean_legal_fold,b653cfda,4,327,-5,322,-0.7764,JSON
clean_legal_fold,b653cfda,4,327,-2,325,-1.4930,action
clean_legal_fold,b653cfda,4,327,-1,326,-1.8262,""":"
clean_legal_fold,b653cfda,4,327,0,327,-2.0451," """
clean_legal_fold,b653cfda,4,327,1,328,0.2731,F
clean_legal_fold,b653cfda,4,327,2,329,-0.8417,OLD
clean_legal_fold,7f799478,4,309,-300,9,0.1846,yze
clean_legal_fold,7f799478,4,309,-200,109,0.2262, little
clean_legal_fold,7f799478,4,309,-100,209,0.3049, You
clean_legal_fold,7f799478,4,309,-50,259,0.4676, by
clean_legal_fold,7f799478,4,309,-20,289,0.3076, not
clean_legal_fold,7f799478,4,309,-10,299,-0.0788, avoid
clean_legal_fold,7f799478,4,309,-5,304,-0.7553,JSON
clean_legal_fold,7f799478,4,309,-2,307,-1.4291,action
clean_legal_fold,7f799478,4,309,-1,308,-1.7110,""":"
clean_legal_fold,7f799478,4,309,0,309,-2.0197," """
clean_legal_fold,7f799478,4,309,1,310,0.2161,F
clean_legal_fold,7f799478,4,309,2,311,-0.8577,OLD
clean_legal_fold,5c6fc73c,4,323,-300,23,0.1723, RE
clean_legal_fold,5c6fc73c,4,323,-200,123,-1.8418," """
clean_legal_fold,5c6fc73c,4,323,-100,223,0.3673, (
clean_legal_fold,5c6fc73c,4,323,-50,273,0.3324, The
clean_legal_fold,5c6fc73c,4,323,-20,303,-0.1083, not
clean_legal_fold,5c6fc73c,4,323,-10,313,-0.4863, action
clean_legal_fold,5c6fc73c,4,323,-5,318,-0.7543,JSON
clean_legal_fold,5c6fc73c,4,323,-2,321,-1.4333,action
clean_legal_fold,5c6fc73c,4,323,-1,322,-1.5804,""":"
clean_legal_fold,5c6fc73c,4,323,0,323,-2.1468," """
clean_legal_fold,5c6fc73c,4,323,1,324,0.2383,F
clean_legal_fold,5c6fc73c,4,323,2,325,-0.8294,OLD
clean_legal_fold,96a628bd,4,308,-300,8,0.0925, Anal
clean_legal_fold,96a628bd,4,308,-200,108,-0.0851, with
clean_legal_fold,96a628bd,4,308,-100,208,0.4549, 
clean_legal_fold,96a628bd,4,308,-50,258,0.3822, strength
clean_legal_fold,96a628bd,4,308,-20,288,0.2358, draw
clean_legal_fold,96a628bd,4,308,-10,298,-0.0664, avoid
clean_legal_fold,96a628bd,4,308,-5,303,-0.7827,JSON
clean_legal_fold,96a628bd,4,308,-2,306,-1.4020,action
clean_legal_fold,96a628bd,4,308,-1,307,-1.6982,""":"
clean_legal_fold,96a628bd,4,308,0,308,-2.0041," """
clean_legal_fold,96a628bd,4,308,1,309,0.2162,F
clean_legal_fold,96a628bd,4,308,2,310,-0.8544,OLD
clean_legal_fold,4fcb30df,4,329,-300,29,0.0586, by
clean_legal_fold,4fcb30df,4,329,-200,129,0.1684, poker
clean_legal_fold,4fcb30df,4,329,-100,229,0.2914, your
clean_legal_fold,4fcb30df,4,329,-50,279,0.1535, particularly
clean_legal_fold,4fcb30df,4,329,-20,309,-0.1275, potential
clean_legal_fold,4fcb30df,4,329,-10,319,-1.0594, is
clean_legal_fold,4fcb30df,4,329,-5,324,-0.7723,JSON
clean_legal_fold,4fcb30df,4,329,-2,327,-1.4950,action
clean_legal_fold,4fcb30df,4,329,-1,328,-1.8361,""":"
clean_legal_fold,4fcb30df,4,329,0,329,-2.0285," """
clean_legal_fold,4fcb30df,4,329,1,330,0.2604,F
clean_legal_fold,4fcb30df,4,329,2,331,-0.8377,OLD
clean_legal_fold,76fef162,4,325,-300,25,0.0953,ON
clean_legal_fold,76fef162,4,325,-200,125,-1.0455,OLD
clean_legal_fold,76fef162,4,325,-100,225,0.3872,2
clean_legal_fold,76fef162,4,325,-50,275,0.3957, board
clean_legal_fold,76fef162,4,325,-20,305,0.1043, the
clean_legal_fold,76fef162,4,325,-10,315,-1.0009, is
clean_legal_fold,76fef162,4,325,-5,320,-0.7616,JSON
clean_legal_fold,76fef162,4,325,-2,323,-1.4340,action
clean_legal_fold,76fef162,4,325,-1,324,-1.6978,""":"
clean_legal_fold,76fef162,4,325,0,325,-1.9783," """
clean_legal_fold,76fef162,4,325,1,326,0.2630,F
clean_legal_fold,76fef162,4,325,2,327,-0.8531,OLD
clean_legal_fold,99f6aac3,4,330,-300,30,-0.0420, your
clean_legal_fold,99f6aac3,4,330,-200,130,0.1729, situation
