bucket,hand_id,decision_idx,head_idx,rank,src_position,src_token,attn_weight,entropy_over_seq,seq_len
clean_check_or_call,327dacee,1,9,7,307,""":",0.0415,2.8631,309
clean_check_or_call,327dacee,1,15,0,0,<s>,0.0933,4.2635,309
clean_check_or_call,327dacee,1,15,1,285, check,0.0889,4.2635,309
clean_check_or_call,327dacee,1,15,2,302,".

",0.0491,4.2635,309
clean_check_or_call,327dacee,1,15,3,7,.,0.0408,4.2635,309
clean_check_or_call,327dacee,1,15,4,308," """,0.0286,4.2635,309
clean_check_or_call,327dacee,1,15,5,282,.,0.0277,4.2635,309
clean_check_or_call,327dacee,1,15,6,306,action,0.0264,4.2635,309
clean_check_or_call,327dacee,1,15,7,301, cards,0.0242,4.2635,309
clean_check_or_call,10edf7bd,1,22,0,294, call,0.1973,3.3805,309
clean_check_or_call,10edf7bd,1,22,1,265, calling,0.1484,3.3805,309
clean_check_or_call,10edf7bd,1,22,2,292, afford,0.0747,3.3805,309
clean_check_or_call,10edf7bd,1,22,3,271,.,0.0640,3.3805,309
clean_check_or_call,10edf7bd,1,22,4,296, see,0.0405,3.3805,309
clean_check_or_call,10edf7bd,1,22,5,295, and,0.0342,3.3805,309
clean_check_or_call,10edf7bd,1,22,6,289,",",0.0322,3.3805,309
clean_check_or_call,10edf7bd,1,22,7,302,".

",0.0288,3.3805,309
clean_check_or_call,10edf7bd,1,9,0,303,JSON,0.1660,2.8576,309
clean_check_or_call,10edf7bd,1,9,1,0,<s>,0.1475,2.8576,309
clean_check_or_call,10edf7bd,1,9,2,306,action,0.1123,2.8576,309
clean_check_or_call,10edf7bd,1,9,3,304,:,0.0938,2.8576,309
clean_check_or_call,10edf7bd,1,9,4,302,".

",0.0923,2.8576,309
clean_check_or_call,10edf7bd,1,9,5,308," """,0.0820,2.8576,309
clean_check_or_call,10edf7bd,1,9,6,305," {""",0.0703,2.8576,309
clean_check_or_call,10edf7bd,1,9,7,307,""":",0.0640,2.8576,309
clean_check_or_call,10edf7bd,1,15,0,0,<s>,0.1611,4.1615,309
clean_check_or_call,10edf7bd,1,15,1,7,.,0.0583,4.1615,309
clean_check_or_call,10edf7bd,1,15,2,294, call,0.0425,4.1615,309
clean_check_or_call,10edf7bd,1,15,3,302,".

",0.0425,4.1615,309
clean_check_or_call,10edf7bd,1,15,4,308," """,0.0417,4.1615,309
clean_check_or_call,10edf7bd,1,15,5,306,action,0.0398,4.1615,309
clean_check_or_call,10edf7bd,1,15,6,271,.,0.0287,4.1615,309
clean_check_or_call,10edf7bd,1,15,7,288,2,0.0265,4.1615,309
clean_check_or_call,127c5655,1,22,0,297, calling,0.3027,3.4472,310
clean_check_or_call,127c5655,1,22,1,281,.,0.0532,3.4472,310
clean_check_or_call,127c5655,1,22,2,303,".

",0.0391,3.4472,310
clean_check_or_call,127c5655,1,22,3,296, consider,0.0356,3.4472,310
clean_check_or_call,127c5655,1,22,4,286, and,0.0286,3.4472,310
clean_check_or_call,127c5655,1,22,5,298, to,0.0281,3.4472,310
clean_check_or_call,127c5655,1,22,6,293,",",0.0269,3.4472,310
clean_check_or_call,127c5655,1,22,7,253,",",0.0256,3.4472,310
clean_check_or_call,127c5655,1,9,0,304,JSON,0.1953,2.7285,310
clean_check_or_call,127c5655,1,9,1,0,<s>,0.1543,2.7285,310
clean_check_or_call,127c5655,1,9,2,307,action,0.1133,2.7285,310
clean_check_or_call,127c5655,1,9,3,303,".

",0.1011,2.7285,310
clean_check_or_call,127c5655,1,9,4,305,:,0.0991,2.7285,310
clean_check_or_call,127c5655,1,9,5,306," {""",0.0742,2.7285,310
clean_check_or_call,127c5655,1,9,6,309," """,0.0649,2.7285,310
clean_check_or_call,127c5655,1,9,7,308,""":",0.0415,2.7285,310
clean_check_or_call,127c5655,1,15,0,0,<s>,0.1611,4.0407,310
clean_check_or_call,127c5655,1,15,1,297, calling,0.0806,4.0407,310
clean_check_or_call,127c5655,1,15,2,7,.,0.0571,4.0407,310
clean_check_or_call,127c5655,1,15,3,303,".

",0.0527,4.0407,310
clean_check_or_call,127c5655,1,15,4,307,action,0.0422,4.0407,310
clean_check_or_call,127c5655,1,15,5,309," """,0.0417,4.0407,310
clean_check_or_call,127c5655,1,15,6,302,op,0.0325,4.0407,310
clean_check_or_call,127c5655,1,15,7,306," {""",0.0189,4.0407,310
clean_check_or_call,5fd9af8f,1,22,0,301, calling,0.2266,3.6149,313
clean_check_or_call,5fd9af8f,1,22,1,305, play,0.0859,3.6149,313
clean_check_or_call,5fd9af8f,1,22,2,278,.,0.0452,3.6149,313
clean_check_or_call,5fd9af8f,1,22,3,304, reasonable,0.0376,3.6149,313
clean_check_or_call,5fd9af8f,1,22,4,291,",",0.0352,3.6149,313
clean_check_or_call,5fd9af8f,1,22,5,299,",",0.0337,3.6149,313
clean_check_or_call,5fd9af8f,1,22,6,264, hand,0.0306,3.6149,313
clean_check_or_call,5fd9af8f,1,22,7,306,".

",0.0210,3.6149,313
clean_check_or_call,5fd9af8f,1,9,0,307,JSON,0.1680,2.8127,313
clean_check_or_call,5fd9af8f,1,9,1,308,:,0.1221,2.8127,313
clean_check_or_call,5fd9af8f,1,9,2,0,<s>,0.1162,2.8127,313
clean_check_or_call,5fd9af8f,1,9,3,310,action,0.1147,2.8127,313
clean_check_or_call,5fd9af8f,1,9,4,306,".

",0.0947,2.8127,313
clean_check_or_call,5fd9af8f,1,9,5,312," """,0.0776,2.8127,313
clean_check_or_call,5fd9af8f,1,9,6,309," {""",0.0771,2.8127,313
clean_check_or_call,5fd9af8f,1,9,7,311,""":",0.0635,2.8127,313
clean_check_or_call,5fd9af8f,1,15,0,0,<s>,0.1260,4.2819,313
clean_check_or_call,5fd9af8f,1,15,1,301, calling,0.0757,4.2819,313
clean_check_or_call,5fd9af8f,1,15,2,7,.,0.0515,4.2819,313
clean_check_or_call,5fd9af8f,1,15,3,306,".

",0.0476,4.2819,313
clean_check_or_call,5fd9af8f,1,15,4,310,action,0.0325,4.2819,313
clean_check_or_call,5fd9af8f,1,15,5,312," """,0.0315,4.2819,313
clean_check_or_call,5fd9af8f,1,15,6,302, is,0.0220,4.2819,313
clean_check_or_call,5fd9af8f,1,15,7,298,6,0.0203,4.2819,313
clean_legal_fold,b2b2ff6a,4,22,0,319, fold,0.3047,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,1,318, should,0.1270,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,2,299,.,0.0737,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,3,325,".

",0.0483,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,4,307, it,0.0483,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,5,330,""":",0.0332,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,6,320, to,0.0280,3.1355,332
clean_legal_fold,b2b2ff6a,4,22,7,0,<s>,0.0225,3.1355,332
clean_legal_fold,b2b2ff6a,4,9,0,326,JSON,0.2148,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,1,329,action,0.1299,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,2,0,<s>,0.1147,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,3,327,:,0.0962,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,4,328," {""",0.0962,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,5,331," """,0.0791,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,6,325,".

",0.0708,2.7694,332
clean_legal_fold,b2b2ff6a,4,9,7,330,""":",0.0393,2.7694,332
clean_legal_fold,b2b2ff6a,4,15,0,0,<s>,0.1680,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,1,329,action,0.0559,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,2,325,".

",0.0537,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,3,7,.,0.0437,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,4,331," """,0.0361,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,5,319, fold,0.0337,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,6,328," {""",0.0292,4.2851,332
clean_legal_fold,b2b2ff6a,4,15,7,326,JSON,0.0253,4.2851,332
clean_legal_fold,276323bb,4,22,0,329, option,0.1729,3.3470,342
clean_legal_fold,276323bb,4,22,1,325,olding,0.1484,3.3470,342
clean_legal_fold,276323bb,4,22,2,323,.,0.1230,3.3470,342
clean_legal_fold,276323bb,4,22,3,293,.,0.0820,3.3470,342
clean_legal_fold,276323bb,4,22,4,335,".

",0.0466,3.3470,342
clean_legal_fold,276323bb,4,22,5,324, F,0.0459,3.3470,342
clean_legal_fold,276323bb,4,22,6,227, your,0.0220,3.3470,342
clean_legal_fold,276323bb,4,22,7,340,""":",0.0214,3.3470,342
clean_legal_fold,276323bb,4,9,0,336,JSON,0.2812,2.6015,342
clean_legal_fold,276323bb,4,9,1,339,action,0.1094,2.6015,342
clean_legal_fold,276323bb,4,9,2,0,<s>,0.1064,2.6015,342
clean_legal_fold,276323bb,4,9,3,338," {""",0.1021,2.6015,342
clean_legal_fold,276323bb,4,9,4,337,:,0.0952,2.6015,342
clean_legal_fold,276323bb,4,9,5,335,".

",0.0889,2.6015,342
clean_legal_fold,276323bb,4,9,6,341," """,0.0520,2.6015,342
clean_legal_fold,276323bb,4,9,7,340,""":",0.0339,2.6015,342
clean_legal_fold,276323bb,4,15,0,0,<s>,0.1553,4.3043,342
clean_legal_fold,276323bb,4,15,1,335,".

",0.0645,4.3043,342
clean_legal_fold,276323bb,4,15,2,339,action,0.0540,4.3043,342
clean_legal_fold,276323bb,4,15,3,325,olding,0.0483,4.3043,342
clean_legal_fold,276323bb,4,15,4,7,.,0.0374,4.3043,342
clean_legal_fold,276323bb,4,15,5,341," """,0.0298,4.3043,342
clean_legal_fold,276323bb,4,15,6,338," {""",0.0272,4.3043,342
clean_legal_fold,276323bb,4,15,7,323,.,0.0222,4.3043,342
clean_legal_fold,a4f238cd,4,22,0,307, fold,0.3652,2.9998,320
clean_legal_fold,a4f238cd,4,22,1,313,".

",0.0688,2.9998,320
clean_legal_fold,a4f238cd,4,22,2,303, it,0.0679,2.9998,320
clean_legal_fold,a4f238cd,4,22,3,308, to,0.0527,2.9998,320
clean_legal_fold,a4f238cd,4,22,4,306, to,0.0452,2.9998,320
clean_legal_fold,a4f238cd,4,22,5,305, best,0.0325,2.9998,320
clean_legal_fold,a4f238cd,4,22,6,0,<s>,0.0305,2.9998,320
clean_legal_fold,a4f238cd,4,22,7,318,""":",0.0305,2.9998,320
clean_legal_fold,a4f238cd,4,9,0,314,JSON,0.2422,2.7036,320
clean_legal_fold,a4f238cd,4,9,1,317,action,0.1309,2.7036,320
clean_legal_fold,a4f238cd,4,9,2,0,<s>,0.1172,2.7036,320
clean_legal_fold,a4f238cd,4,9,3,316," {""",0.0996,2.7036,320
clean_legal_fold,a4f238cd,4,9,4,315,:,0.0928,2.7036,320
clean_legal_fold,a4f238cd,4,9,5,313,".

",0.0674,2.7036,320
clean_legal_fold,a4f238cd,4,9,6,319," """,0.0664,2.7036,320
clean_legal_fold,a4f238cd,4,9,7,318,""":",0.0310,2.7036,320
clean_legal_fold,a4f238cd,4,15,0,0,<s>,0.1807,4.1158,320
clean_legal_fold,a4f238cd,4,15,1,307, fold,0.0581,4.1158,320
clean_legal_fold,a4f238cd,4,15,2,313,".

",0.0552,4.1158,320
clean_legal_fold,a4f238cd,4,15,3,317,action,0.0552,4.1158,320
clean_legal_fold,a4f238cd,4,15,4,7,.,0.0471,4.1158,320
clean_legal_fold,a4f238cd,4,15,5,319," """,0.0361,4.1158,320
clean_legal_fold,a4f238cd,4,15,6,316," {""",0.0284,4.1158,320
clean_legal_fold,a4f238cd,4,15,7,314,JSON,0.0264,4.1158,320
clean_legal_fold,6f403582,4,22,0,321,olding,0.2119,3.1237,338
clean_legal_fold,6f403582,4,22,1,325, option,0.2119,3.1237,338
clean_legal_fold,6f403582,4,22,2,319,.,0.1064,3.1237,338
clean_legal_fold,6f403582,4,22,3,298,.,0.0410,3.1237,338
clean_legal_fold,6f403582,4,22,4,331,".

",0.0393,3.1237,338
clean_legal_fold,6f403582,4,22,5,320, F,0.0320,3.1237,338
clean_legal_fold,6f403582,4,22,6,326, to,0.0164,3.1237,338
clean_legal_fold,6f403582,4,22,7,227, your,0.0156,3.1237,338
clean_legal_fold,6f403582,4,9,0,332,JSON,0.2168,2.7734,338
clean_legal_fold,6f403582,4,9,1,0,<s>,0.1196,2.7734,338
clean_legal_fold,6f403582,4,9,2,333,:,0.1055,2.7734,338
clean_legal_fold,6f403582,4,9,3,335,action,0.1055,2.7734,338
clean_legal_fold,6f403582,4,9,4,334," {""",0.0869,2.7734,338
clean_legal_fold,6f403582,4,9,5,331,".

",0.0850,2.7734,338
clean_legal_fold,6f403582,4,9,6,337," """,0.0791,2.7734,338
clean_legal_fold,6f403582,4,9,7,336,""":",0.0425,2.7734,338
clean_legal_fold,6f403582,4,15,0,0,<s>,0.1445,4.3462,338
clean_legal_fold,6f403582,4,15,1,331,".

",0.0571,4.3462,338
clean_legal_fold,6f403582,4,15,2,321,olding,0.0464,4.3462,338
clean_legal_fold,6f403582,4,15,3,7,.,0.0415,4.3462,338
clean_legal_fold,6f403582,4,15,4,335,action,0.0391,4.3462,338
clean_legal_fold,6f403582,4,15,5,337," """,0.0277,4.3462,338
clean_legal_fold,6f403582,4,15,6,319,.,0.0250,4.3462,338
clean_legal_fold,6f403582,4,15,7,298,.,0.0208,4.3462,338
clean_legal_fold,49af524b,9,22,0,315, fold,0.5078,2.5638,323
clean_legal_fold,49af524b,9,22,1,316,".

",0.0452,2.5638,323
clean_legal_fold,49af524b,9,22,2,304, and,0.0330,2.5638,323
clean_legal_fold,49af524b,9,22,3,0,<s>,0.0330,2.5638,323
clean_legal_fold,49af524b,9,22,4,311, it,0.0325,2.5638,323
clean_legal_fold,49af524b,9,22,5,299,.,0.0305,2.5638,323
clean_legal_fold,49af524b,9,22,6,313, best,0.0277,2.5638,323
clean_legal_fold,49af524b,9,22,7,314, to,0.0242,2.5638,323
clean_legal_fold,49af524b,9,9,0,317,JSON,0.2217,2.7310,323
clean_legal_fold,49af524b,9,9,1,0,<s>,0.1196,2.7310,323
clean_legal_fold,49af524b,9,9,2,320,action,0.1133,2.7310,323
clean_legal_fold,49af524b,9,9,3,318,:,0.1069,2.7310,323
clean_legal_fold,49af524b,9,9,4,319," {""",0.0903,2.7310,323
clean_legal_fold,49af524b,9,9,5,316,".

",0.0762,2.7310,323
clean_legal_fold,49af524b,9,9,6,322," """,0.0659,2.7310,323
clean_legal_fold,49af524b,9,9,7,321,""":",0.0344,2.7310,323
clean_legal_fold,49af524b,9,15,0,0,<s>,0.1572,4.0632,323
clean_legal_fold,49af524b,9,15,1,315, fold,0.1128,4.0632,323
clean_legal_fold,49af524b,9,15,2,316,".

",0.0562,4.0632,323
clean_legal_fold,49af524b,9,15,3,7,.,0.0449,4.0632,323
clean_legal_fold,49af524b,9,15,4,320,action,0.0427,4.0632,323
clean_legal_fold,49af524b,9,15,5,322," """,0.0281,4.0632,323
clean_legal_fold,49af524b,9,15,6,299,.,0.0223,4.0632,323
clean_legal_fold,49af524b,9,15,7,282,.,0.0211,4.0632,323
clean_legal_fold,eedb32c6,4,22,0,292, option,0.2461,3.1578,305
clean_legal_fold,eedb32c6,4,22,1,288, folding,0.1855,3.1578,305
clean_legal_fold,eedb32c6,4,22,2,287,",",0.0962,3.1578,305
clean_legal_fold,eedb32c6,4,22,3,298,".

",0.0469,3.1578,305
clean_legal_fold,eedb32c6,4,22,4,225, your,0.0264,3.1578,305
clean_legal_fold,eedb32c6,4,22,5,289, is,0.0259,3.1578,305
clean_legal_fold,eedb32c6,4,22,6,0,<s>,0.0228,3.1578,305
clean_legal_fold,eedb32c6,4,22,7,270,.,0.0187,3.1578,305
clean_legal_fold,eedb32c6,4,9,0,299,JSON,0.2461,2.7406,305
clean_legal_fold,eedb32c6,4,9,1,302,action,0.1182,2.7406,305
clean_legal_fold,eedb32c6,4,9,2,0,<s>,0.1025,2.7406,305
clean_legal_fold,eedb32c6,4,9,3,301," {""",0.0986,2.7406,305
clean_legal_fold,eedb32c6,4,9,4,300,:,0.0972,2.7406,305
clean_legal_fold,eedb32c6,4,9,5,298,".

",0.0732,2.7406,305
clean_legal_fold,eedb32c6,4,9,6,304," """,0.0732,2.7406,305
clean_legal_fold,eedb32c6,4,9,7,303,""":",0.0330,2.7406,305
clean_legal_fold,eedb32c6,4,15,0,0,<s>,0.1670,4.1470,305
clean_legal_fold,eedb32c6,4,15,1,298,".

",0.0649,4.1470,305
clean_legal_fold,eedb32c6,4,15,2,302,action,0.0532,4.1470,305
clean_legal_fold,eedb32c6,4,15,3,7,.,0.0471,4.1470,305
clean_legal_fold,eedb32c6,4,15,4,288, folding,0.0435,4.1470,305
clean_legal_fold,eedb32c6,4,15,5,304," """,0.0312,4.1470,305
clean_legal_fold,eedb32c6,4,15,6,301," {""",0.0247,4.1470,305
clean_legal_fold,eedb32c6,4,15,7,299,JSON,0.0238,4.1470,305
clean_legal_fold,f3f391d6,4,22,0,304,olding,0.1797,3.3281,321
clean_legal_fold,f3f391d6,4,22,1,308, option,0.1689,3.3281,321
clean_legal_fold,f3f391d6,4,22,2,296,",",0.0835,3.3281,321
clean_legal_fold,f3f391d6,4,22,3,302,.,0.0693,3.3281,321
clean_legal_fold,f3f391d6,4,22,4,314,".

",0.0461,3.3281,321
clean_legal_fold,f3f391d6,4,22,5,303, F,0.0383,3.3281,321
clean_legal_fold,f3f391d6,4,22,6,297, and,0.0236,3.3281,321
clean_legal_fold,f3f391d6,4,22,7,319,""":",0.0215,3.3281,321
clean_legal_fold,f3f391d6,4,9,0,315,JSON,0.2559,2.6970,321
clean_legal_fold,f3f391d6,4,9,1,0,<s>,0.1157,2.6970,321
clean_legal_fold,f3f391d6,4,9,2,318,action,0.1104,2.6970,321
clean_legal_fold,f3f391d6,4,9,3,316,:,0.0972,2.6970,321
clean_legal_fold,f3f391d6,4,9,4,317," {""",0.0942,2.6970,321
clean_legal_fold,f3f391d6,4,9,5,314,".

",0.0796,2.6970,321
clean_legal_fold,f3f391d6,4,9,6,320," """,0.0640,2.6970,321
clean_legal_fold,f3f391d6,4,9,7,319,""":",0.0309,2.6970,321
clean_legal_fold,f3f391d6,4,15,0,0,<s>,0.1494,4.3009,321
clean_legal_fold,f3f391d6,4,15,1,314,".

",0.0659,4.3009,321
clean_legal_fold,f3f391d6,4,15,2,318,action,0.0430,4.3009,321
clean_legal_fold,f3f391d6,4,15,3,7,.,0.0415,4.3009,321
clean_legal_fold,f3f391d6,4,15,4,304,olding,0.0383,4.3009,321
clean_legal_fold,f3f391d6,4,15,5,320," """,0.0269,4.3009,321
clean_legal_fold,f3f391d6,4,15,6,317," {""",0.0233,4.3009,321
clean_legal_fold,f3f391d6,4,15,7,269,.,0.0226,4.3009,321
clean_legal_fold,454e22e9,4,22,0,326,olding,0.1875,3.3225,338
clean_legal_fold,454e22e9,4,22,1,330, option,0.1465,3.3225,338
clean_legal_fold,454e22e9,4,22,2,324,.,0.1416,3.3225,338
clean_legal_fold,454e22e9,4,22,3,304,.,0.0796,3.3225,338
clean_legal_fold,454e22e9,4,22,4,325, F,0.0381,3.3225,338
clean_legal_fold,454e22e9,4,22,5,331,".

",0.0210,3.3225,338
clean_legal_fold,454e22e9,4,22,6,227, your,0.0210,3.3225,338
clean_legal_fold,454e22e9,4,22,7,315,",",0.0201,3.3225,338
clean_legal_fold,454e22e9,4,9,0,332,JSON,0.2373,2.7672,338
clean_legal_fold,454e22e9,4,9,1,335,action,0.1079,2.7672,338
clean_legal_fold,454e22e9,4,9,2,0,<s>,0.1035,2.7672,338
clean_legal_fold,454e22e9,4,9,3,333,:,0.0996,2.7672,338
clean_legal_fold,454e22e9,4,9,4,334," {""",0.0928,2.7672,338
clean_legal_fold,454e22e9,4,9,5,331,".

",0.0752,2.7672,338
clean_legal_fold,454e22e9,4,9,6,337," """,0.0723,2.7672,338
clean_legal_fold,454e22e9,4,9,7,336,""":",0.0439,2.7672,338
clean_legal_fold,454e22e9,4,15,0,0,<s>,0.1514,4.3423,338
clean_legal_fold,454e22e9,4,15,1,331,".

",0.0581,4.3423,338
clean_legal_fold,454e22e9,4,15,2,326,olding,0.0479,4.3423,338
clean_legal_fold,454e22e9,4,15,3,335,action,0.0461,4.3423,338
clean_legal_fold,454e22e9,4,15,4,7,.,0.0410,4.3423,338
clean_legal_fold,454e22e9,4,15,5,337," """,0.0284,4.3423,338
clean_legal_fold,454e22e9,4,15,6,334," {""",0.0248,4.3423,338
clean_legal_fold,454e22e9,4,15,7,332,JSON,0.0226,4.3423,338
clean_legal_fold,3572764f,4,22,0,316, option,0.2139,3.3270,324
clean_legal_fold,3572764f,4,22,1,312, folding,0.1885,3.3270,324
clean_legal_fold,3572764f,4,22,2,297,.,0.0776,3.3270,324
clean_legal_fold,3572764f,4,22,3,311,",",0.0542,3.3270,324
clean_legal_fold,3572764f,4,22,4,317,".

",0.0317,3.3270,324
clean_legal_fold,3572764f,4,22,5,0,<s>,0.0289,3.3270,324
clean_legal_fold,3572764f,4,22,6,227, your,0.0229,3.3270,324
clean_legal_fold,3572764f,4,22,7,313, is,0.0226,3.3270,324
clean_legal_fold,3572764f,4,9,0,318,JSON,0.2539,2.7209,324
clean_legal_fold,3572764f,4,9,1,321,action,0.1182,2.7209,324
clean_legal_fold,3572764f,4,9,2,0,<s>,0.1030,2.7209,324
clean_legal_fold,3572764f,4,9,3,320," {""",0.0996,2.7209,324
clean_legal_fold,3572764f,4,9,4,319,:,0.0981,2.7209,324
clean_legal_fold,3572764f,4,9,5,317,".

",0.0679,2.7209,324
clean_legal_fold,3572764f,4,9,6,323," """,0.0635,2.7209,324
clean_legal_fold,3572764f,4,9,7,322,""":",0.0300,2.7209,324
clean_legal_fold,3572764f,4,15,0,0,<s>,0.1719,4.1574,324
clean_legal_fold,3572764f,4,15,1,317,".

",0.0654,4.1574,324
clean_legal_fold,3572764f,4,15,2,321,action,0.0605,4.1574,324
clean_legal_fold,3572764f,4,15,3,312, folding,0.0469,4.1574,324
clean_legal_fold,3572764f,4,15,4,7,.,0.0437,4.1574,324
clean_legal_fold,3572764f,4,15,5,323," """,0.0342,4.1574,324
clean_legal_fold,3572764f,4,15,6,320," {""",0.0300,4.1574,324
clean_legal_fold,3572764f,4,15,7,318,JSON,0.0286,4.1574,324
clean_legal_fold,751736f7,4,22,0,315, option,0.3438,3.0498,323
clean_legal_fold,751736f7,4,22,1,311, folding,0.1152,3.0498,323
clean_legal_fold,751736f7,4,22,2,295,.,0.0767,3.0498,323
clean_legal_fold,751736f7,4,22,3,316,".

",0.0374,3.0498,323
clean_legal_fold,751736f7,4,22,4,312, is,0.0295,3.0498,323
clean_legal_fold,751736f7,4,22,5,0,<s>,0.0287,3.0498,323
clean_legal_fold,751736f7,4,22,6,314, best,0.0220,3.0498,323
clean_legal_fold,751736f7,4,22,7,310,",",0.0188,3.0498,323
clean_legal_fold,751736f7,4,9,0,317,JSON,0.2461,2.7104,323
clean_legal_fold,751736f7,4,9,1,318,:,0.1177,2.7104,323
clean_legal_fold,751736f7,4,9,2,0,<s>,0.1050,2.7104,323
clean_legal_fold,751736f7,4,9,3,320,action,0.1001,2.7104,323
clean_legal_fold,751736f7,4,9,4,319," {""",0.0889,2.7104,323
clean_legal_fold,751736f7,4,9,5,316,".

",0.0757,2.7104,323
clean_legal_fold,751736f7,4,9,6,322," """,0.0679,2.7104,323
clean_legal_fold,751736f7,4,9,7,321,""":",0.0342,2.7104,323
clean_legal_fold,751736f7,4,15,0,0,<s>,0.1738,4.1596,323
clean_legal_fold,751736f7,4,15,1,316,".

",0.0703,4.1596,323
clean_legal_fold,751736f7,4,15,2,7,.,0.0491,4.1596,323
clean_legal_fold,751736f7,4,15,3,311, folding,0.0488,4.1596,323
clean_legal_fold,751736f7,4,15,4,320,action,0.0447,4.1596,323
clean_legal_fold,751736f7,4,15,5,322," """,0.0289,4.1596,323
clean_legal_fold,751736f7,4,15,6,295,.,0.0262,4.1596,323
clean_legal_fold,751736f7,4,15,7,317,JSON,0.0228,4.1596,323
clean_legal_fold,d8ee7de6,4,22,0,309, fold,0.3965,2.8702,317
clean_legal_fold,d8ee7de6,4,22,1,301,.,0.0806,2.8702,317
clean_legal_fold,d8ee7de6,4,22,2,310,".

",0.0598,2.8702,317
clean_legal_fold,d8ee7de6,4,22,3,305, of,0.0535,2.8702,317
clean_legal_fold,d8ee7de6,4,22,4,307, is,0.0393,2.8702,317
clean_legal_fold,d8ee7de6,4,22,5,308, to,0.0369,2.8702,317
clean_legal_fold,d8ee7de6,4,22,6,316," """,0.0249,2.8702,317
clean_legal_fold,d8ee7de6,4,22,7,225, your,0.0242,2.8702,317
clean_legal_fold,d8ee7de6,4,9,0,311,JSON,0.2793,2.6077,317
clean_legal_fold,d8ee7de6,4,9,1,314,action,0.1367,2.6077,317
clean_legal_fold,d8ee7de6,4,9,2,0,<s>,0.1050,2.6077,317
clean_legal_fold,d8ee7de6,4,9,3,313," {""",0.1016,2.6077,317
clean_legal_fold,d8ee7de6,4,9,4,312,:,0.0845,2.6077,317
clean_legal_fold,d8ee7de6,4,9,5,310,".

",0.0645,2.6077,317
clean_legal_fold,d8ee7de6,4,9,6,316," """,0.0557,2.6077,317
clean_legal_fold,d8ee7de6,4,9,7,315,""":",0.0297,2.6077,317
clean_legal_fold,d8ee7de6,4,15,0,0,<s>,0.1758,4.0300,317
clean_legal_fold,d8ee7de6,4,15,1,314,action,0.0664,4.0300,317
clean_legal_fold,d8ee7de6,4,15,2,310,".

",0.0630,4.0300,317
clean_legal_fold,d8ee7de6,4,15,3,309, fold,0.0603,4.0300,317
clean_legal_fold,d8ee7de6,4,15,4,7,.,0.0447,4.0300,317
clean_legal_fold,d8ee7de6,4,15,5,313," {""",0.0371,4.0300,317
clean_legal_fold,d8ee7de6,4,15,6,311,JSON,0.0349,4.0300,317
clean_legal_fold,d8ee7de6,4,15,7,316," """,0.0334,4.0300,317
clean_legal_fold,2181c7ce,4,22,0,331, fold,0.4766,2.6814,339
clean_legal_fold,2181c7ce,4,22,1,332,".

",0.0596,2.6814,339
clean_legal_fold,2181c7ce,4,22,2,311,.,0.0430,2.6814,339
clean_legal_fold,2181c7ce,4,22,3,295,.,0.0417,2.6814,339
clean_legal_fold,2181c7ce,4,22,4,0,<s>,0.0356,2.6814,339
clean_legal_fold,2181c7ce,4,22,5,329, best,0.0253,2.6814,339
clean_legal_fold,2181c7ce,4,22,6,327, it,0.0245,2.6814,339
clean_legal_fold,2181c7ce,4,22,7,330, to,0.0226,2.6814,339
clean_legal_fold,2181c7ce,4,9,0,333,JSON,0.2148,2.8293,339
clean_legal_fold,2181c7ce,4,9,1,0,<s>,0.1455,2.8293,339
clean_legal_fold,2181c7ce,4,9,2,336,action,0.0986,2.8293,339
clean_legal_fold,2181c7ce,4,9,3,334,:,0.0918,2.8293,339
clean_legal_fold,2181c7ce,4,9,4,335," {""",0.0811,2.8293,339
clean_legal_fold,2181c7ce,4,9,5,332,".

",0.0713,2.8293,339
clean_legal_fold,2181c7ce,4,9,6,338," """,0.0618,2.8293,339
clean_legal_fold,2181c7ce,4,9,7,337,""":",0.0435,2.8293,339
clean_legal_fold,2181c7ce,4,15,0,0,<s>,0.1631,4.1113,339
clean_legal_fold,2181c7ce,4,15,1,331, fold,0.1162,4.1113,339
clean_legal_fold,2181c7ce,4,15,2,7,.,0.0479,4.1113,339
clean_legal_fold,2181c7ce,4,15,3,332,".

",0.0471,4.1113,339
clean_legal_fold,2181c7ce,4,15,4,336,action,0.0417,4.1113,339
